x,y,z
1942,870,-851
2047,904,-852
2131,927,-841
2127,914,-795
2032,862,-718
1996,837,-665
1949,858,-851
2056,893,-852
2095,897,-823
1981,837,-737
1996,833,-702
1995,822,-662
1956,847,-850
2030,866,-838
1989,837,-778
1981,822,-734
1998,819,-700
2018,817,-667
1961,835,-849
1993,836,-819
1975,816,-769
1981,808,-731
2010,809,-701
1983,789,-653
1980,827,-853
1984,817,-811
1972,800,-764
1993,798,-732
2002,792,-695
1989,777,-651
1985,814,-850
1986,803,-808
1978,788,-763
2017,793,-737
1980,769,-684
2016,773,-657
1975,795,-841
1989,789,-805
1985,776,-761
2017,778,-733
2026,772,-696
2030,764,-658
1983,783,-840
1996,777,-803
2001,768,-763
2015,763,-728
2031,759,-693
2041,754,-657
1998,774,-841
2017,770,-806
2033,765,-771
2037,756,-731
2025,742,-687
2017,730,-645
2028,770,-848
2106,788,-837
2107,777,-794
2010,731,-717
2006,721,-676
2004,711,-637
2037,758,-846
2112,774,-833
2004,724,-750
1997,712,-707
1997,703,-668
1996,694,-630
2014,734,-831
2000,718,-784
1997,707,-742
1995,696,-701
1963,676,-652
1959,667,-613
1990,710,-816
2002,704,-779
1991,690,-734
1956,669,-683
1970,665,-649
1973,657,-613
1990,695,-809
1972,678,-761
1971,668,-721
1969,659,-682
1983,655,-648
2030,662,-626
1957,669,-790
1980,666,-758
1965,652,-713
1993,652,-684
1997,645,-647
2031,648,-620
1969,658,-788
1962,646,-745
1962,637,-706
1994,638,-679
1958,618,-629
1946,607,-589
