x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3015,1955,-307
3099,2003,-258
0,0,0
0,0,0
0,0,0
0,0,0
2999,1958,-319
3022,1967,-265
2447,1589,-170
2355,1526,-120
0,0,0
0,0,0
2895,1903,-321
2999,1965,-277
2795,1827,-206
2369,1545,-131
2773,1805,-103
2850,1854,-54
2836,1877,-327
2984,1968,-289
3135,2062,-245
2378,1560,-142
2610,1709,-108
2836,1855,-66
2766,1842,-331
2908,1929,-294
3039,2010,-251
2477,1634,-159
2430,1600,-111
2845,1872,-78
2950,1976,-367
2799,1868,-296
2983,1984,-260
2495,1655,-171
2386,1580,-120
2818,1863,-90
2391,1610,-309
2542,1706,-280
2958,1978,-271
2541,1695,-185
2383,1586,-130
2670,1774,-97
0,0,0
2395,1615,-275
2737,1839,-263
2516,1686,-195
2380,1591,-140
2611,1743,-106
