x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2841,0,1872
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2837,11,1889
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2183,17,1469
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2331,28,1584
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2331,37,1600
0,0,0
0,0,0
0,0,0
0,0,0
2708,47,1787
2730,54,1891
0,0,0
0,0,0
0,0,0
2996,56,1900
2852,61,1899
2719,66,1901
0,0,0
3258,59,1893
3199,65,1951
2983,68,1909
2835,72,1904
2689,76,1896
3485,69,1946
3290,73,1928
3164,77,1946
2958,80,1909
2812,84,1905
2667,87,1897
3448,82,1942
3258,85,1925
3136,89,1944
2940,92,1912
2788,95,1904
2645,97,1897
