x,y,z
1706,341,-864
1788,349,-863
1874,357,-861
1958,364,-856
2046,372,-850
2137,380,-843
1729,335,-865
1816,344,-866
1895,350,-860
1977,357,-854
2063,364,-847
2164,373,-843
1746,328,-864
1831,336,-863
1909,341,-856
1996,348,-851
2084,355,-844
2189,365,-841
1763,321,-862
1857,329,-864
1929,334,-855
2013,340,-848
2111,348,-844
2212,357,-839
1785,314,-862
1869,321,-860
1952,327,-854
2035,332,-846
2128,339,-840
2164,337,-810
1802,307,-859
1897,315,-861
1977,320,-854
2065,326,-847
2164,333,-843
2117,319,-781
1822,300,-858
1915,307,-858
2001,312,-853
2092,319,-847
2184,325,-839
2112,307,-768
1841,293,-856
1936,300,-856
2022,305,-850
2111,310,-843
2210,317,-836
2103,294,-753
1865,286,-855
1958,292,-854
2043,297,-847
2141,303,-842
2113,292,-787
2122,286,-748
1890,279,-855
1983,285,-853
2071,290,-846
2167,295,-840
2095,278,-769
2139,277,-743
1907,271,-850
2009,278,-852
2087,281,-840
2192,288,-837
2104,269,-760
2151,268,-735
1940,266,-853
2032,271,-849
2122,275,-842
2136,269,-803
2136,262,-760
2152,257,-723
1963,258,-850
2061,264,-848
2156,268,-842
2082,252,-770
2137,252,-748
2137,245,-705
1990,251,-849
2085,256,-845
2183,261,-839
2093,243,-761
2131,241,-733
2133,235,-692
2010,244,-845
2105,248,-839
2147,246,-812
2119,236,-758
2126,230,-718
2133,225,-680
2040,237,-844
2145,242,-842
2084,228,-775
2134,227,-750
2132,221,-708
2147,216,-671
