x,y,z
0,0,0
0,0,0
0,0,0
2613,-62,1872
2501,-60,1880
2376,-58,1875
0,0,0
0,0,0
0,0,0
2628,-52,1878
2509,-50,1881
2385,-49,1878
0,0,0
0,0,0
0,0,0
2632,-41,1875
2519,-40,1883
2395,-39,1880
0,0,0
0,0,0
2827,-32,1915
2645,-31,1878
2529,-30,1884
2404,-29,1880
0,0,0
0,0,0
2734,-20,1845
2657,-20,1880
2540,-20,1885
2408,-19,1876
0,0,0
0,0,0
2792,-9,1877
2675,-9,1885
2550,-9,1885
2425,-9,1881
0,0,0
3053,1,1951
2824,1,1891
2692,0,1889
2556,0,1881
2435,0,1880
0,0,0
3016,13,1919
2829,12,1885
2711,11,1893
2575,10,1885
2446,9,1879
0,0,0
0,0,0
0,0,0
2461,20,1710
2545,20,1854
2448,19,1871
0,0,0
0,0,0
0,0,0
2314,28,1599
2315,27,1677
2315,27,1759
0,0,0
0,0,0
2338,37,1533
2326,37,1598
2319,36,1670
2316,36,1749
3220,64,1915
3103,62,1932
2921,58,1904
2772,55,1893
2631,52,1883
2495,49,1873
3250,77,1920
3138,74,1941
2951,70,1911
2804,66,1903
2667,63,1896
2536,59,1890
3279,90,1925
3178,87,1953
2977,81,1916
2827,77,1905
2685,73,1896
2548,69,1886
3315,103,1932
3220,100,1965
3001,93,1917
2848,89,1905
2704,84,1895
2575,80,1892
3341,116,1933
3235,113,1959
3021,105,1916
2874,100,1908
2730,95,1899
2596,90,1892
