x,y,z
2568,122,-575
2327,112,-483
2325,114,-446
2411,120,-424
2344,118,-376
2344,120,-339
2574,123,-596
2549,124,-549
2264,111,-451
2402,120,-440
2334,118,-391
2342,120,-356
2577,124,-616
2583,126,-575
2232,110,-461
2336,117,-445
2341,119,-409
2341,121,-372
2573,124,-635
2586,126,-595
2515,124,-538
2269,114,-449
2379,121,-433
2329,120,-387
2403,115,-611
2582,126,-614
2583,128,-571
2219,111,-455
2344,119,-443
2317,120,-401
2540,122,-665
2580,125,-632
2581,127,-590
2447,123,-520
2278,116,-447
2343,121,-422
2580,123,-695
2483,120,-627
2583,127,-610
2584,129,-567
2219,112,-451
2363,121,-443
2583,122,-716
2537,122,-660
2580,126,-628
2586,128,-587
2374,119,-500
2288,117,-446
2551,120,-727
2593,123,-694
2548,123,-639
2583,127,-605
2576,129,-561
2225,113,-449
2498,116,-731
2591,122,-714
2510,120,-649
2591,126,-626
2588,128,-583
2303,115,-481
2436,111,-732
2577,120,-729
2584,122,-687
2572,123,-641
2584,126,-601
2565,127,-555
2385,107,-735
2518,115,-732
2592,120,-709
2506,118,-643
2587,124,-621
2588,126,-578
2335,103,-738
2464,110,-735
2583,118,-726
2582,120,-682
2585,122,-639
2588,124,-597
2295,99,-743
2409,105,-737
2529,113,-730
2583,117,-701
2550,118,-649
2584,121,-615
2418,101,-802
2358,101,-740
2472,107,-732
2583,114,-721
2589,117,-678
2584,119,-634
2407,98,-817
2320,96,-746
2417,102,-734
2545,110,-729
2588,114,-697
2584,116,-652
