x,y,z
3096,1809,708
4868,2863,1211
4862,2880,1309
4864,2905,1411
4852,2924,1511
4794,2917,1598
3097,1802,692
4776,2797,1163
4861,2868,1282
4857,2888,1382
4853,2911,1484
4839,2930,1584
3093,1793,675
0,0,0
4863,2856,1256
4861,2877,1356
4854,2897,1456
4845,2919,1558
3096,1787,659
3102,1801,721
4859,2841,1228
4856,2860,1327
4852,2881,1427
4852,2907,1531
3099,1780,643
3104,1793,705
4841,2815,1196
4858,2846,1299
4854,2867,1399
4845,2887,1500
3094,1768,625
3100,1781,687
4673,2703,1129
4857,2829,1272
4853,2849,1371
4854,2874,1473
3096,1759,609
3106,1775,671
3102,1784,732
4858,2813,1244
4846,2828,1341
4850,2854,1444
3094,1748,592
3099,1761,653
3095,1769,713
4852,2792,1215
4854,2814,1314
4849,2835,1414
3097,1739,576
3098,1749,636
3096,1759,696
4753,2718,1162
4847,2792,1284
4846,2813,1384
3099,1729,559
3104,1741,619
3092,1744,677
3090,1754,738
4846,2771,1255
4847,2793,1355
3096,1716,542
3100,1727,602
3096,1735,661
3094,1744,721
4843,2749,1226
4841,2769,1324
3095,1704,525
3101,1716,585
3098,1723,643
3090,1729,702
4744,2672,1173
4841,2747,1295
3092,1690,508
3101,1703,567
3096,1709,626
3090,1715,684
4554,2545,1099
4836,2721,1264
3084,1673,490
3095,1686,549
3090,1692,607
3089,1701,667
3089,1712,727
4836,2699,1235
3086,1661,473
3093,1672,532
3087,1677,589
3088,1686,649
3088,1697,709
4832,2673,1205
3094,1652,458
3093,1658,515
3087,1662,572
3088,1671,631
3082,1678,689
4651,2549,1132
