x,y,z
6736,-2792,2157
6201,-2593,2128
5744,-2426,2108
5266,-2248,2062
4889,-2112,2037
4552,-1991,2016
6552,-2730,2142
6046,-2542,2116
5582,-2370,2087
5150,-2211,2053
4793,-2082,2033
4461,-1963,2010
6417,-2686,2140
5883,-2485,2099
5455,-2328,2078
5047,-2178,2048
4696,-2051,2026
4378,-1937,2006
6265,-2634,2131
5831,-2475,2120
5338,-2289,2070
4949,-2146,2043
4605,-2021,2021
4297,-1911,2001
6122,-2584,2122
5662,-2413,2097
5222,-2249,2061
4845,-2110,2035
4510,-1989,2012
4221,-1886,1998
5980,-2534,2111
5534,-2368,2086
5113,-2211,2053
4760,-2082,2032
4428,-1961,2008
4139,-1858,1990
5864,-2493,2108
5410,-2323,2074
5017,-2177,2048
4664,-2048,2024
4351,-1935,2004
4074,-1837,1989
5765,-2459,2109
5300,-2283,2066
4924,-2144,2043
4578,-2017,2018
4277,-1909,2000
4005,-1813,1985
5625,-2405,2093
5191,-2242,2058
4837,-2113,2039
4495,-1987,2012
4204,-1883,1995
3932,-1786,1977
5502,-2359,2082
5097,-2207,2053
4748,-2079,2032
4423,-1961,2010
4132,-1857,1990
3870,-1764,1974
5391,-2316,2073
5010,-2175,2050
4663,-2047,2027
4340,-1929,2001
4070,-1834,1988
3802,-1738,1966
5288,-2276,2066
4918,-2138,2043
4582,-2016,2021
4279,-1906,2001
4006,-1809,1984
3746,-1717,1963
5190,-2237,2059
4842,-2109,2041
4506,-1985,2015
4209,-1878,1995
3940,-1783,1978
3692,-1696,1961
5104,-2202,2055
4756,-2074,2034
4432,-1956,2010
4144,-1852,1991
3878,-1758,1972
3635,-1673,1956
5019,-2167,2050
4679,-2042,2029
4370,-1930,2009
4083,-1827,1988
3820,-1734,1968
3594,-1656,1958
4938,-2133,2046
4599,-2009,2021
4303,-1902,2004
4028,-1804,1986
3770,-1713,1966
3546,-1636,1955
