x,y,z
2926,-3,-204
2751,-3,-145
2760,-4,-99
4992,-8,-95
5289,-9,-12
7403,-13,107
2928,-3,-183
2710,-3,-124
0,0,0
4972,-6,-60
0,0,0
7742,-11,166
2845,-2,-158
2726,-2,-105
4984,-5,-109
0,0,0
7389,-7,86
8400,-8,239
2685,-1,-130
4975,-3,-158
4981,-2,-74
7384,-4,13
7591,-3,141
10766,-4,381
2725,0,-113
4989,0,-124
5036,0,-40
7385,0,64
8335,1,212
10721,3,454
2804,0,-97
4992,2,-89
7416,4,-8
7490,5,117
0,0,0
8629,9,425
4982,4,-138
4975,5,-55
0,0,0
10742,16,241
10721,19,421
2989,6,167
4980,8,-104
0,0,0
7405,16,93
0,0,0
10724,29,496
2974,9,187
4977,13,-69
7378,21,20
2917,9,57
10737,38,390
2979,11,158
2909,12,204
2912,10,-20
7406,29,72
10741,46,284
10777,50,467
8194,41,493
2606,14,200
7405,35,0
7478,38,124
2549,14,85
8171,48,410
8171,52,548
2477,17,208
7428,44,50
2476,15,58
8173,56,329
8157,60,466
2451,19,181
2377,20,216
2439,17,33
2439,19,74
2448,20,115
2384,21,152
2376,22,192
2375,23,232
2338,20,47
2381,22,88
2391,23,129
2380,25,168
2375,26,208
2366,27,247
2386,24,65
2389,26,105
2387,27,145
2380,29,184
2374,30,224
2368,32,264
2383,28,81
2385,30,121
2385,31,161
2379,33,201
2369,35,240
2365,36,280
