x,y,z
5076,1532,2044
4764,1448,2023
4483,1374,2006
4227,1308,1991
3987,1246,1975
3771,1191,1964
5178,1560,2049
4860,1475,2029
4576,1400,2014
4307,1329,1996
4061,1265,1980
3832,1206,1964
5288,1590,2056
4965,1503,2037
4662,1422,2017
4394,1352,2002
4139,1286,1985
3906,1225,1970
5394,1618,2059
5071,1531,2044
4758,1447,2023
4480,1374,2007
4223,1307,1991
3984,1245,1976
5523,1651,2068
5186,1561,2052
4865,1475,2031
4566,1395,2010
4310,1328,1997
4061,1264,1980
5658,1687,2079
5299,1590,2058
4966,1500,2037
4662,1419,2016
4391,1348,2000
4144,1284,1986
5794,1721,2087
5411,1617,2062
5084,1530,2047
4766,1445,2024
4488,1371,2008
4231,1304,1993
5942,1758,2098
5546,1651,2072
5191,1555,2050
4871,1470,2030
4573,1391,2010
4316,1324,1997
6086,1793,2104
5682,1684,2081
5319,1586,2060
4980,1495,2037
4676,1414,2017
4404,1343,2001
6252,1834,2116
5824,1717,2090
5438,1613,2065
5096,1522,2045
4779,1438,2023
4506,1366,2010
6455,1884,2139
5973,1752,2100
5571,1643,2073
5216,1549,2052
4887,1461,2029
4597,1385,2013
6603,1917,2141
6124,1786,2108
5716,1677,2084
5330,1573,2056
5012,1489,2041
4702,1407,2019
6773,1955,2147
6310,1830,2125
5862,1709,2093
5467,1603,2066
5120,1511,2044
4810,1430,2026
2198,630,681
6528,1881,2151
6014,1741,2102
5611,1634,2077
5251,1539,2055
4931,1455,2037
2203,628,666
6637,1900,2138
6174,1776,2112
5760,1666,2088
5381,1566,2063
5043,1477,2042
2210,626,653
6818,1938,2146
6381,1822,2135
5903,1694,2094
5509,1590,2069
5170,1502,2052
