x,y,z
2221,629,284
2219,632,320
2213,635,355
2198,635,388
2167,631,419
2155,633,453
2181,634,282
2173,636,316
2173,640,352
2169,644,387
2132,637,415
2123,640,449
2142,639,280
2150,646,316
2143,648,350
2130,648,383
2092,642,410
2084,644,444
2107,645,278
2115,651,313
2108,653,347
2088,651,378
2058,647,407
2048,649,439
2079,652,276
2080,656,310
2075,659,344
2067,661,376
2026,653,403
2018,655,435
2039,655,273
2047,662,307
2039,663,340
2029,665,372
1950,644,390
1993,663,432
2007,660,271
1999,662,302
1995,665,334
2001,671,368
1970,665,396
1960,667,427
1981,667,269
1992,675,303
1985,677,334
1970,676,364
1942,671,392
1953,680,427
1952,673,266
1960,680,299
1951,680,330
1944,682,361
1949,689,395
1948,694,428
1909,673,262
1935,686,297
1933,689,328
1933,694,361
1942,702,395
1943,707,428
1920,692,264
1932,700,297
1934,705,330
1932,709,362
1929,712,394
1949,726,431
1915,705,264
1934,716,298
1936,721,331
1938,726,364
1945,734,398
1942,738,431
1914,719,264
1950,737,302
1940,738,332
2963,1134,557
3008,1159,617
3017,1171,671
2485,954,344
2909,1122,451
3016,1170,518
3007,1174,567
3010,1183,619
3024,1197,674
2476,970,343
3019,1189,468
3019,1195,519
3015,1202,569
3018,1210,621
3024,1222,675
2404,960,333
3018,1212,468
3018,1219,519
3019,1227,570
3022,1236,622
3035,1250,678
