x,y,z
2420,457,-558
2133,398,-456
2138,394,-421
2093,381,-377
2298,414,-376
2986,532,-440
2157,393,-489
2107,379,-442
2144,381,-414
2094,368,-369
2369,411,-379
3023,519,-434
2098,369,-468
2140,371,-441
2101,360,-397
2095,354,-362
2561,428,-400
2631,435,-368
2095,354,-459
2137,357,-432
2085,344,-386
2189,357,-369
2629,423,-400
2585,411,-351
2126,346,-457
2111,339,-418
2087,331,-378
2304,361,-379
2540,393,-376
2422,371,-320
2154,337,-454
2183,337,-423
2088,318,-370
2318,349,-372
2624,390,-378
2473,363,-316
2197,330,-453
2103,312,-399
2094,306,-362
2601,376,-407
2614,373,-366
2470,348,-306
2158,311,-436
2074,295,-384
2207,310,-372
2623,363,-399
2572,351,-349
2597,351,-310
2176,300,-430
2077,283,-376
2401,322,-394
2615,346,-386
2231,292,-293
2304,297,-265
2160,285,-417
2079,271,-367
2154,276,-344
2167,274,-311
2316,289,-294
2382,294,-264
2109,266,-398
2124,264,-365
2143,262,-333
2149,260,-298
2514,300,-308
2504,295,-266
2047,246,-377
2144,254,-358
2142,250,-323
2136,246,-287
2598,295,-306
2583,289,-263
2045,234,-367
2138,241,-348
2139,238,-312
2142,235,-278
2594,280,-294
2464,263,-239
2064,225,-360
2138,229,-338
2138,226,-302
2292,239,-287
2582,265,-281
2453,248,-227
2122,219,-360
2135,217,-327
2134,214,-292
2343,231,-282
2470,240,-257
2444,234,-214
2123,208,-350
2134,206,-317
2125,202,-280
2344,219,-270
2439,224,-242
2092,189,-173
