x,y,z
2049,-246,-844
2164,-261,-842
2267,-274,-831
2393,-290,-825
2526,-307,-817
2667,-325,-808
2081,-251,-840
2196,-265,-837
2312,-280,-830
2437,-296,-822
2570,-313,-812
2722,-333,-804
2112,-255,-835
2236,-270,-834
2356,-285,-827
2489,-302,-820
2626,-320,-810
2781,-340,-801
2157,-260,-835
2279,-276,-831
2399,-291,-823
2537,-308,-816
2680,-327,-806
2836,-347,-795
2200,-265,-834
2321,-281,-828
2446,-296,-820
2589,-314,-813
2736,-333,-802
2899,-354,-792
2237,-270,-830
2370,-286,-827
2504,-303,-820
2638,-320,-808
2796,-340,-799
2962,-361,-787
2283,-275,-828
2415,-291,-823
2555,-309,-817
2694,-326,-805
2849,-346,-793
3028,-368,-782
2329,-280,-825
2470,-297,-822
2608,-314,-813
2753,-332,-801
2917,-353,-790
3103,-376,-779
2379,-284,-824
2523,-302,-820
2662,-319,-809
2807,-337,-796
2985,-359,-786
3176,-383,-774
2425,-289,-821
2570,-306,-815
2714,-324,-805
2877,-344,-794
3049,-365,-781
3248,-390,-768
2475,-293,-818
2625,-311,-812
2777,-330,-802
2937,-349,-789
3131,-373,-778
3327,-397,-762
2531,-298,-816
2684,-316,-809
2840,-335,-798
3005,-355,-784
3203,-379,-773
3407,-404,-756
2589,-303,-814
2742,-321,-806
2895,-339,-792
3081,-361,-781
3278,-385,-767
3492,-411,-750
2632,-306,-807
2803,-326,-802
2964,-345,-788
3152,-367,-776
3361,-392,-762
3586,-418,-744
2697,-310,-805
2859,-329,-796
3033,-349,-784
3235,-373,-772
3439,-397,-755
3680,-425,-737
2760,-315,-803
2930,-334,-793
3107,-354,-780
3309,-378,-766
3524,-403,-748
3784,-433,-731
