x,y,z
2103,348,-457
2137,354,-428
2084,346,-383
2268,377,-379
2789,464,-420
2295,383,-308
2100,355,-471
2142,363,-444
2114,358,-402
2093,355,-363
2559,435,-402
2935,500,-413
2368,409,-548
2124,367,-455
2136,369,-421
2093,362,-377
2309,400,-378
2978,517,-438
2385,420,-568
2118,373,-468
2129,375,-434
2095,370,-392
2106,372,-358
2938,520,-452
2388,429,-586
2211,397,-504
2116,380,-446
2141,385,-414
2098,377,-371
2596,467,-416
2402,439,-606
2404,439,-564
2122,388,-462
2121,388,-425
2088,382,-383
2199,403,-367
2402,447,-624
2407,447,-582
2156,401,-484
2153,400,-446
2236,416,-425
2117,394,-367
2413,457,-644
2425,458,-604
2426,458,-562
2136,404,-458
2169,410,-428
2119,401,-382
2434,468,-668
2428,466,-622
2422,465,-578
2131,409,-471
2192,421,-447
2120,407,-396
2425,473,-683
2435,475,-642
2429,473,-597
2376,462,-542
2157,420,-455
2208,430,-428
2384,472,-689
2441,482,-661
2432,480,-615
2431,480,-572
2132,421,-464
2178,430,-437
2324,466,-689
2452,491,-682
2438,488,-634
2429,486,-589
2206,441,-496
2181,436,-452
2295,467,-698
2459,499,-702
2450,497,-655
2440,494,-609
2457,497,-569
2139,433,-458
2273,468,-709
2448,503,-718
2458,504,-675
2443,501,-627
2439,500,-583
2155,441,-477
2311,482,-739
2262,471,-680
2454,510,-693
2421,502,-639
2390,495,-588
2437,505,-556
2227,470,-729
2125,447,-655
2350,494,-681
2294,481,-622
2330,488,-590
2233,467,-526
