x,y,z
0,0,0
2704,1795,-766
2825,1859,-742
2824,1844,-685
2796,1812,-622
2790,1797,-566
0,0,0
2809,1857,-805
2831,1855,-753
2835,1843,-696
2818,1819,-636
2717,1742,-560
2527,1679,-786
2801,1843,-812
2833,1848,-762
2842,1839,-707
2814,1808,-644
0,0,0
2615,1729,-821
2782,1822,-815
2835,1840,-771
2852,1836,-718
2872,1835,-666
0,0,0
2604,1713,-825
2761,1799,-816
2838,1832,-780
2852,1826,-726
0,0,0
0,0,0
2582,1689,-826
2731,1769,-815
2499,1604,-694
2892,1841,-745
0,0,0
0,0,0
2561,1665,-826
2200,1416,-662
2183,1392,-612
0,0,0
0,0,0
0,0,0
2219,1433,-721
2214,1416,-673
0,0,0
0,0,0
0,0,0
0,0,0
2152,1381,-704
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2165,1379,-714
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2173,1267,-564
2171,1256,-521
