x,y,z
2927,-201,-784
3088,-209,-777
3256,-218,-768
3424,-227,-754
3615,-238,-739
3831,-249,-725
2880,-209,-790
3030,-217,-782
3185,-226,-771
3348,-235,-758
3540,-246,-746
3739,-258,-731
2825,-216,-794
2971,-225,-786
3121,-234,-776
3284,-244,-764
3464,-255,-751
3661,-266,-738
2772,-224,-797
2910,-232,-788
3054,-241,-778
3215,-251,-768
3386,-262,-756
3572,-274,-742
2714,-231,-798
2854,-240,-792
2998,-250,-783
3150,-260,-772
3315,-271,-760
3497,-283,-747
2668,-238,-801
2809,-248,-797
2940,-257,-786
3084,-267,-774
3256,-279,-766
3432,-292,-753
2625,-246,-805
2760,-256,-800
2883,-265,-788
3027,-275,-779
3191,-288,-770
3357,-300,-757
2581,-254,-808
2711,-264,-803
2833,-273,-792
2969,-283,-782
3129,-296,-773
3299,-309,-763
2536,-261,-810
2660,-271,-804
2786,-281,-796
2918,-292,-786
3067,-304,-776
3236,-318,-768
2490,-268,-810
2616,-279,-807
2737,-289,-798
2861,-299,-787
3010,-312,-779
3176,-326,-772
2455,-276,-814
2580,-288,-812
2689,-297,-801
2818,-308,-792
2955,-320,-782
3115,-334,-775
2412,-284,-815
2537,-295,-813
2648,-305,-804
2776,-317,-797
2905,-329,-786
3058,-343,-778
2374,-291,-817
2494,-303,-815
2604,-313,-806
2726,-325,-799
2853,-337,-789
3000,-351,-780
2339,-299,-819
2449,-310,-815
2570,-322,-811
2684,-333,-802
2810,-346,-793
2948,-359,-783
2306,-307,-822
2411,-317,-816
2529,-330,-812
2642,-341,-804
2771,-355,-797
2898,-368,-786
2269,-314,-822
2376,-325,-819
2491,-338,-815
2602,-350,-807
2726,-363,-800
2850,-376,-789
