x,y,z
2431,43,-131
2493,46,-97
2676,52,-64
2559,52,-23
2565,54,14
2575,57,53
2509,58,-147
2602,62,-114
2611,64,-75
2570,66,-35
2550,67,2
2575,70,41
2457,69,-156
2518,73,-122
2613,78,-87
2623,80,-48
2605,82,-9
2610,84,29
2456,81,-168
2383,81,-127
2659,93,-102
2628,94,-61
2627,96,-22
2615,98,17
2479,95,-182
2309,90,-135
2611,104,-113
2580,105,-73
2626,109,-35
2614,111,4
2492,107,-196
2244,98,-142
2539,114,-123
2617,119,-87
2599,120,-47
2608,123,-8
2527,121,-212
2174,106,-149
2436,121,-130
2575,130,-99
2593,133,-60
2621,136,-21
2542,134,-227
2117,113,-156
2376,129,-139
2525,139,-110
2557,143,-73
2587,147,-34
2549,146,-241
2076,121,-164
2284,134,-146
2397,143,-117
2278,138,-77
2276,139,-42
2510,156,-251
2039,128,-173
2160,137,-150
2309,148,-125
2264,147,-88
2236,147,-53
2029,135,-214
2049,138,-185
2042,139,-153
2260,155,-135
2237,155,-99
2233,157,-65
2035,144,-226
2042,146,-196
2039,148,-164
2200,161,-143
2235,165,-111
2211,165,-76
2035,153,-238
2067,157,-210
2071,159,-178
2108,163,-149
2228,174,-123
2273,180,-91
2213,176,-272
2410,194,-258
2559,207,-235
2047,167,-156
2211,182,-135
2162,180,-99
2163,181,-278
2347,198,-265
2431,207,-237
2054,176,-168
2153,186,-143
2180,190,-112
2114,186,-285
2335,207,-278
2431,217,-251
2219,200,-195
2051,186,-148
2196,201,-125
