x,y,z
1647,531,-873
1727,546,-873
1798,557,-866
1879,571,-861
1956,584,-853
1952,573,-809
1653,522,-870
1734,536,-870
1811,549,-866
1893,563,-862
1965,574,-851
1941,557,-798
1666,514,-870
1741,527,-867
1827,542,-866
1902,553,-859
1954,558,-839
1938,544,-790
1679,507,-870
1757,519,-868
1840,533,-866
1919,546,-859
1951,545,-831
1931,530,-781
1692,499,-870
1773,512,-869
1852,525,-864
1932,537,-858
1946,531,-822
1933,518,-775
1701,490,-867
1784,503,-866
1862,515,-861
1947,528,-857
2004,534,-839
1999,523,-794
1714,482,-866
1803,496,-868
1880,507,-862
1949,516,-850
1987,517,-824
1984,507,-781
1728,474,-865
1806,485,-862
1889,498,-858
2010,519,-868
1941,492,-797
1957,487,-763
1748,468,-867
1831,480,-865
1910,490,-859
1967,495,-842
1972,488,-802
1981,481,-764
1761,459,-865
1845,471,-863
1926,482,-858
1992,489,-844
2013,485,-810
2014,476,-769
1769,450,-860
1865,464,-864
1941,473,-856
2021,483,-847
2050,481,-816
2073,477,-783
1789,443,-861
1879,455,-861
1961,465,-855
2045,476,-848
2081,475,-819
2099,470,-784
1806,435,-860
1893,446,-859
1977,456,-853
2068,468,-848
2116,470,-824
2114,461,-780
1826,428,-860
1910,438,-857
1994,448,-851
2085,459,-845
2177,470,-837
2136,453,-779
1840,419,-857
1930,430,-856
2015,440,-850
2109,451,-845
2204,462,-838
2136,440,-769
1857,411,-855
1949,422,-854
2035,431,-848
2127,442,-842
2226,454,-836
2135,427,-759
