x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1671,-965,383
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1681,-979,395
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1685,-990,405
0,0,0
0,0,0
0,0,0
0,0,0
1675,-982,376
1677,-993,413
0,0,0
0,0,0
0,0,0
0,0,0
1663,-982,383
1677,-1000,423
0,0,0
0,0,0
0,0,0
0,0,0
1675,-996,395
1675,-1006,432
0,0,0
0,0,0
0,0,0
1680,-997,369
1670,-1000,403
1671,-1011,441
0,0,0
0,0,0
0,0,0
1667,-996,375
1666,-1004,411
1667,-1014,449
0,0,0
0,0,0
0,0,0
1674,-1006,386
1670,-1013,422
1666,-1021,459
0,0,0
0,0,0
1675,-1004,359
1661,-1004,392
1666,-1016,430
1663,-1024,467
0,0,0
1630,-974,323
1673,-1008,367
1654,-1005,399
1647,-1010,434
1664,-1031,477
0,0,0
0,0,0
1665,-1008,374
1667,-1018,411
1643,-1013,442
1658,-1032,484
0,0,0
1663,-1004,347
1670,-1016,384
1645,-1009,415
1651,-1023,454
1642,-1027,489
