x,y,z
1853,-887,730
1841,-891,771
1826,-895,812
4249,-2109,2003
3971,-2000,1983
3721,-1903,1966
1847,-884,737
1837,-889,779
1828,-895,822
4198,-2085,2002
3920,-1975,1979
3669,-1877,1960
1833,-877,741
1826,-883,784
1802,-882,820
4140,-2055,1996
3869,-1949,1975
3630,-1857,1959
1838,-878,752
1837,-888,798
4319,-2114,1988
4085,-2026,1991
3825,-1926,1973
3588,-1835,1957
1846,-881,764
1838,-887,807
4305,-2105,2003
4038,-2001,1989
3779,-1900,1968
3543,-1810,1951
1840,-876,770
1830,-882,812
4265,-2082,2005
3991,-1975,1985
3738,-1877,1966
3518,-1795,1955
1842,-876,779
1835,-883,823
4221,-2056,2004
3948,-1950,1983
3699,-1854,1964
3484,-1775,1954
1842,-873,787
1791,-859,811
4172,-2027,2000
3907,-1925,1980
3657,-1830,1959
3446,-1752,1949
1842,-871,795
0,0,0
4126,-2000,1996
3866,-1900,1977
3629,-1811,1960
3411,-1731,1945
1836,-865,800
4335,-2068,2001
4084,-1973,1993
3827,-1875,1973
3592,-1787,1956
3385,-1712,1946
1842,-865,810
4307,-2047,2005
4047,-1948,1991
3792,-1852,1971
3558,-1764,1952
3354,-1691,1942
1853,-866,822
4271,-2022,2004
4009,-1923,1988
3757,-1828,1967
3540,-1749,1956
3331,-1673,1942
1859,-865,831
4232,-1994,2001
3979,-1900,1988
3729,-1806,1966
3516,-1730,1957
3308,-1655,1942
1810,-839,816
4194,-1967,1998
3945,-1875,1984
3702,-1785,1965
3486,-1707,1952
3290,-1638,1943
4361,-2010,1980
4167,-1944,1998
3913,-1850,1981
3670,-1761,1960
3463,-1687,1951
3264,-1618,1939
4386,-2010,2004
4138,-1920,1997
3883,-1826,1978
3648,-1740,1960
3437,-1666,1947
3243,-1599,1936
