x,y,z
2596,94,284
2628,93,328
10475,365,1466
10460,358,1626
10433,350,1783
10410,342,1942
2596,92,266
2592,90,305
10472,360,1392
10458,353,1551
10440,345,1709
10411,338,1866
2593,91,248
2593,89,286
10498,354,1320
10475,347,1477
10440,339,1633
10422,332,1792
2592,89,229
2589,87,268
2595,85,308
10463,340,1401
10444,332,1558
10425,326,1716
2605,87,212
2596,85,250
2588,83,289
10480,332,1329
10459,325,1486
10433,318,1642
2605,85,194
2602,83,233
2593,81,271
2585,79,309
10453,315,1410
10434,309,1567
2610,82,176
2608,80,215
2593,78,253
2578,76,290
10472,305,1338
10452,299,1494
2608,79,158
2610,77,197
2598,75,235
2589,74,273
2582,72,311
10450,287,1419
2612,76,140
2611,74,179
2599,72,217
2587,70,254
2579,69,292
10469,274,1346
2605,72,122
2608,70,161
2600,69,199
2596,67,237
2593,66,276
2581,64,313
2608,68,104
2608,67,143
2599,65,181
2600,63,220
2589,62,257
2588,60,296
2606,64,86
2605,62,125
2609,61,164
2592,59,201
2590,58,239
2581,56,277
2605,59,69
2607,58,107
2602,56,145
2593,55,183
2591,53,222
2569,52,258
2605,55,51
2596,53,89
2575,51,126
2551,49,163
2527,48,199
2492,46,233
2535,48,33
2475,46,69
2470,44,105
2536,44,145
2407,41,173
2377,39,206
2317,39,15
2344,39,49
2368,38,84
2388,37,120
2377,36,155
2371,34,189
