x,y,z
2970,513,236
2982,514,285
2975,511,332
2981,512,381
2983,511,430
2922,500,469
3001,504,223
3018,505,272
2939,491,312
2943,491,360
2983,496,413
3025,503,468
3055,498,211
2960,481,252
3068,497,310
3064,495,358
3070,495,409
3079,496,460
2945,465,189
3069,483,245
3119,489,298
3119,488,348
3125,488,399
3135,489,451
3141,480,185
3142,479,235
3121,474,283
3092,468,329
3146,475,386
3183,480,441
2706,400,146
2712,399,189
2703,396,231
2706,396,274
2702,394,317
3258,474,435
2720,388,134
2706,384,176
2706,383,218
2709,382,261
2705,380,304
3304,463,424
2728,375,121
2716,371,163
2702,368,205
2700,366,247
2704,365,291
2946,397,363
2722,359,108
2726,358,151
2705,354,192
2698,351,234
2722,353,279
2707,350,321
2737,347,96
2751,347,140
2700,339,179
2704,337,222
2715,337,266
2725,337,310
2643,320,81
2637,318,122
2731,327,169
2712,323,210
2726,323,254
2650,313,289
2643,306,70
2642,304,111
2654,303,152
2710,308,198
2651,300,235
2642,297,276
2651,292,58
2641,289,99
2642,287,140
2700,292,185
2729,293,230
2645,282,264
2639,276,47
2633,273,88
2641,272,129
2719,278,175
2726,277,218
2645,267,252
2644,261,36
2635,258,77
2637,257,117
2638,255,158
2637,253,199
2647,252,241
2639,246,25
2636,243,66
2636,241,107
2643,240,148
2633,237,188
2628,235,228
