x,y,z
2379,24,-106
2394,26,-70
2388,28,-34
2143,28,1
0,0,0
2117,31,65
2353,38,-113
0,0,0
2496,45,-45
2665,50,-7
2519,50,30
2568,53,70
2502,55,-130
2653,61,-97
2565,61,-55
2548,63,-16
2567,66,22
2574,69,61
2404,67,-134
2654,77,-107
2619,78,-66
2617,80,-26
2614,83,12
2611,85,52
2327,79,-138
2615,91,-116
2622,93,-76
2619,96,-36
2614,98,2
2603,100,42
2274,90,-144
2504,102,-121
2606,108,-86
2620,111,-47
2627,113,-7
2618,116,32
2209,100,-149
2475,115,-130
2610,123,-97
2589,124,-57
2597,127,-17
2609,130,21
2143,110,-154
2396,125,-135
2557,135,-105
2578,138,-67
2610,143,-28
2616,145,10
2087,119,-159
2339,135,-142
2469,144,-112
2349,139,-71
2343,141,-35
2637,161,0
2022,126,-163
2231,141,-145
2321,149,-116
2236,145,-77
2257,148,-44
2638,176,-11
2019,137,-172
2134,147,-149
2277,158,-124
2236,157,-87
2226,158,-53
2632,190,-22
2023,149,-181
2047,152,-152
2220,166,-131
2234,169,-97
2227,170,-63
2345,182,-30
2071,163,-195
2030,162,-160
2212,178,-141
2200,178,-106
2229,183,-73
2238,185,-39
2427,204,-241
2051,174,-172
2148,184,-147
2187,189,-116
2173,189,-81
2222,195,-49
2406,215,-251
2211,199,-196
2051,186,-150
2187,200,-126
2096,193,-88
2170,202,-58
2430,230,-265
2510,240,-235
2045,196,-160
2106,204,-132
2097,204,-99
2148,211,-68
