x,y,z
2804,-25,-123
4958,-49,-143
4934,-54,-68
5311,-64,6
7972,-104,129
11022,-155,345
2975,-45,-140
2948,-47,-94
3557,-61,-60
3570,-65,-7
3711,-71,48
4749,-97,133
3145,-67,-158
2975,-66,-104
3437,-80,-69
3481,-85,-17
4665,-119,46
4308,-115,107
3289,-91,-175
3180,-91,-121
3321,-99,-76
3479,-107,-28
4146,-132,28
4233,-140,93
3283,-111,-184
3309,-116,-136
3227,-116,-83
3482,-129,-38
4705,-180,19
4810,-190,92
3641,-147,-214
4331,-179,-190
3377,-143,-97
3502,-152,-48
0,0,0
4811,-220,78
0,0,0
4539,-217,-211
7606,-372,-239
3537,-177,-57
3912,-200,-5
4809,-252,66
4911,-261,-315
4967,-270,-244
5013,-278,-170
5136,-290,-97
4163,-240,-16
4798,-282,53
4935,-295,-329
4904,-298,-253
5012,-310,-182
4996,-315,-106
4993,-321,-31
4771,-312,41
7393,-491,-511
8277,-559,-447
5053,-347,-196
5018,-350,-119
4859,-344,-42
4821,-348,30
4889,-357,-349
4887,-362,-275
4915,-370,-202
5158,-394,-134
0,0,0
0,0,0
7124,-568,-524
7984,-645,-466
5976,-490,-258
0,0,0
0,0,0
0,0,0
7061,-610,-534
7869,-688,-476
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
