x,y,z
5047,-2288,2050
1816,-832,783
4356,-2021,1993
4109,-1932,1991
3845,-1834,1972
3601,-1744,1953
4973,-2255,2047
1812,-831,792
4333,-2011,2007
4051,-1905,1986
3793,-1810,1968
3563,-1727,1954
4905,-2223,2045
1815,-832,803
4273,-1982,2003
4002,-1882,1986
3747,-1788,1966
3525,-1709,1955
4828,-2186,2038
4529,-2074,2027
4217,-1956,1999
3950,-1857,1982
3698,-1764,1962
3478,-1686,1950
4761,-2153,2034
4402,-2014,1994
4163,-1928,1996
3894,-1829,1975
3658,-1744,1961
3441,-1667,1949
4698,-2121,2031
4387,-2004,2009
4115,-1904,1994
3855,-1808,1975
3608,-1718,1954
3403,-1647,1946
4633,-2088,2025
4335,-1977,2007
4067,-1878,1991
3810,-1784,1972
3578,-1702,1957
3361,-1625,1941
4576,-2058,2022
4287,-1951,2005
4017,-1851,1986
3764,-1760,1967
3547,-1684,1957
3331,-1608,1941
4514,-2024,2015
4237,-1923,2001
3978,-1829,1985
3725,-1737,1964
3510,-1663,1955
3300,-1590,1940
4470,-1998,2014
4194,-1898,1999
3934,-1803,1982
3691,-1716,1963
3476,-1642,1952
3269,-1571,1937
4419,-1969,2010
4152,-1872,1997
3892,-1778,1978
3656,-1695,1961
3439,-1619,1947
3244,-1554,1937
4381,-1944,2011
4117,-1849,1997
3855,-1755,1975
3619,-1672,1957
3411,-1600,1946
3218,-1537,1937
4337,-1917,2008
4077,-1824,1994
3821,-1733,1973
3589,-1651,1955
3384,-1582,1944
3188,-1517,1932
4299,-1891,2006
4038,-1798,1990
3789,-1710,1970
3571,-1636,1959
3364,-1566,1946
3168,-1501,1933
4261,-1865,2003
4005,-1775,1988
3754,-1686,1966
3542,-1615,1956
3338,-1546,1943
3146,-1483,1931
4224,-1838,2000
3972,-1751,1985
3734,-1669,1968
3521,-1597,1957
3311,-1526,1939
3122,-1465,1927
