x,y,z
10469,658,1888
10462,677,2067
10465,697,2252
10173,697,2369
9221,651,2314
8375,608,2254
10474,697,1953
10469,717,2134
10469,737,2318
9815,711,2348
8899,663,2289
8121,622,2239
10483,738,2018
10481,758,2201
10451,777,2379
9452,723,2321
8595,676,2266
7873,637,2221
10471,779,2080
10475,800,2264
10124,794,2368
9207,742,2319
8348,692,2255
7661,652,2211
10483,822,2146
10484,844,2330
9777,808,2346
8856,751,2286
8053,702,2226
7448,666,2197
10481,866,2209
10444,885,2385
9439,820,2323
8575,765,2266
7821,716,2211
7245,681,2183
10465,908,2267
10115,900,2371
9185,838,2317
8318,778,2250
7637,733,2206
7052,695,2169
10318,940,2297
9754,911,2344
8862,848,2289
8027,788,2219
7445,749,2197
6879,710,2160
10203,975,2331
9440,924,2325
8578,860,2267
7861,808,2222
7247,763,2183
6717,726,2151
10079,1009,2362
9185,941,2316
8315,873,2247
7607,818,2196
7059,778,2170
6558,741,2141
9749,1021,2341
8865,950,2287
7973,875,2202
7394,830,2179
6892,793,2161
6398,754,2129
9457,1035,2325
8596,962,2267
7746,887,2185
7267,852,2184
6723,807,2148
6254,769,2119
9176,1048,2307
8301,969,2236
7568,904,2178
7090,866,2173
6574,822,2140
6120,784,2111
8893,1058,2286
7976,970,2194
7409,922,2175
6923,881,2162
6422,836,2128
5994,799,2103
8625,1069,2264
7782,986,2184
7308,946,2187
6766,896,2152
6339,859,2138
5875,815,2097
8355,1078,2239
7616,1004,2180
7145,962,2178
6618,911,2142
6181,870,2120
5753,829,2087
