x,y,z
2393,31,-108
2391,29,-69
2380,26,-31
2337,23,6
2384,21,45
2375,19,83
2573,18,-109
4988,29,-131
4981,24,-50
7400,28,43
10761,29,237
10739,18,410
2735,1,-108
4983,-1,-116
2933,-4,-21
7386,-17,66
8274,-28,208
10940,-49,452
2814,-15,-102
4984,-32,-100
5274,-40,-21
7762,-67,94
10947,-106,310
10650,-115,475
2913,-34,-96
4940,-63,-84
0,0,0
7952,-118,122
11022,-175,349
4279,-72,205
3037,-54,-91
3469,-65,-47
3528,-70,8
4732,-99,88
4315,-95,151
4767,-110,245
3147,-75,-84
3466,-86,-36
4108,-107,24
4358,-118,96
4743,-133,183
4796,-140,263
3367,-101,-78
3493,-108,-24
4314,-138,40
4549,-151,117
4791,-164,202
4788,-169,281
3461,-124,-68
3591,-133,-11
4782,-182,62
4793,-188,141
4786,-192,220
4778,-197,298
3490,-146,-55
0,0,0
4797,-211,80
4789,-216,159
4775,-220,238
4764,-225,316
3526,-168,-43
4764,-233,19
4787,-238,98
4770,-243,177
4762,-247,256
0,0,0
3693,-198,-31
4785,-261,38
4784,-266,117
4771,-270,196
0,0,0
0,0,0
0,0,0
4777,-288,57
4768,-293,136
0,0,0
0,0,0
0,0,0
6249,-407,-3
4802,-317,77
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
