x,y,z
2108,255,-122
2178,261,-92
2148,256,-57
2652,313,-29
2722,319,12
2669,311,53
2088,238,-121
2115,239,-89
2149,241,-57
2573,286,-28
2717,299,12
2664,291,54
2134,228,-123
2074,220,-87
2155,226,-56
2568,267,-27
2730,281,13
2651,271,54
2099,210,-120
2091,207,-86
2167,212,-56
2573,249,-26
2638,253,14
2648,252,55
2202,205,-125
2088,192,-85
2187,199,-55
2683,241,-25
2646,235,15
2649,233,57
2177,187,-122
2160,183,-87
2218,186,-54
2617,217,-23
2630,215,17
2644,214,59
2205,174,-122
2235,174,-88
2226,171,-53
2628,199,-21
2629,196,19
2646,195,61
2255,162,-123
2229,158,-86
2235,156,-51
2626,180,-19
2624,178,21
2631,176,63
2313,150,-124
2288,146,-86
2279,143,-50
2623,162,-16
2630,160,24
2604,156,65
2429,141,-127
2520,143,-92
2446,137,-51
2594,142,-13
2613,141,27
2610,138,68
2471,126,-127
2568,128,-91
2583,126,-51
2625,126,-10
2627,123,30
2612,119,71
2469,109,-123
2636,113,-90
2624,110,-48
2621,107,-7
2617,104,34
2609,101,75
2499,93,-121
2617,95,-86
2611,92,-44
2607,89,-3
2595,86,37
2604,83,79
2542,77,-120
2615,77,-82
2568,72,-39
2544,69,0
2570,67,41
2579,65,82
2574,61,-117
2565,58,-76
2512,54,-34
2439,50,4
2607,50,46
2405,44,81
2364,40,-103
2199,35,-61
0,0,0
2146,29,8
2383,30,46
2377,27,84
