x,y,z
2614,91,-61
2614,88,-21
2619,86,18
2599,82,57
2602,80,97
2597,77,136
2599,74,-69
2572,71,-29
2567,68,9
2568,65,48
2591,63,88
2578,61,127
2591,57,-76
2545,54,-36
2423,49,2
2508,48,40
2563,47,80
2350,40,109
2385,38,-77
0,0,0
2176,30,-4
2377,30,31
2376,28,67
2359,25,103
2382,23,-83
2371,20,-47
2462,18,-11
2460,16,25
2526,14,64
10759,48,440
2703,9,-102
4989,11,-112
5060,6,-37
7385,1,58
8030,-6,185
10946,-21,419
2715,-8,-109
4975,-20,-125
4968,-25,-49
0,0,0
8238,-61,168
11026,-93,393
2800,-26,-119
5001,-53,-138
4948,-58,-61
5296,-68,15
8173,-114,147
11053,-167,367
2938,-47,-132
3010,-51,-90
3519,-64,-51
3489,-67,1
4200,-86,66
4256,-92,131
3153,-71,-149
3057,-72,-98
3465,-86,-58
3515,-91,-5
4760,-129,64
4703,-133,135
3306,-96,-163
3090,-94,-105
3449,-109,-65
3496,-114,-13
4086,-138,46
4778,-167,127
3326,-119,-171
3537,-131,-128
3435,-131,-72
3510,-138,-20
4766,-193,44
4791,-200,117
0,0,0
4298,-188,-164
3512,-158,-80
3526,-163,-27
4779,-226,35
4796,-233,108
4896,-242,-271
5038,-255,-201
5027,-260,-124
3651,-193,-34
4793,-260,27
4788,-266,100
4975,-279,-283
5008,-287,-209
5002,-293,-132
3799,-227,-42
4792,-292,19
4772,-297,92
7999,-504,-469
5032,-323,-218
5063,-331,-142
5095,-340,-65
4819,-327,12
4812,-333,85
