x,y,z
2267,1438,-789
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2130,1354,-752
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2136,1360,-765
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2183,1391,-793
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2241,1430,-825
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2253,1438,-840
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2233,1426,-843
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2211,1412,-845
2134,1347,-766
0,0,0
0,0,0
0,0,0
0,0,0
2189,1397,-846
2110,1330,-766
0,0,0
0,0,0
0,0,0
0,0,0
2171,1384,-849
2099,1322,-771
0,0,0
0,0,0
0,0,0
0,0,0
2154,1371,-851
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2135,1357,-852
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2097,1329,-845
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2221,1405,-904
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2089,1317,-857
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
