x,y,z
2045,813,239
2316,925,309
2709,1087,406
3025,1220,504
3027,1229,556
3035,1239,609
2049,830,239
2300,936,306
2517,1030,377
3026,1245,504
3032,1254,556
3036,1264,609
2046,845,238
2315,961,307
2501,1043,373
3027,1269,503
3031,1278,555
3045,1292,610
2048,863,237
2382,1007,315
2493,1059,371
3039,1298,503
3033,1303,554
3045,1316,609
2054,881,236
2377,1024,313
2544,1101,377
3044,1324,503
3028,1324,552
3036,1336,605
2057,899,235
2355,1033,308
3030,1335,447
3047,1350,501
3029,1349,550
3036,1360,604
2062,917,234
2310,1031,300
3039,1363,446
3056,1378,500
3033,1375,549
3048,1390,604
2064,934,232
2120,963,273
3057,1395,446
3057,1402,498
3038,1401,547
3049,1414,602
2065,951,230
2170,1003,278
3060,1420,444
3060,1427,496
3044,1427,546
3059,1443,602
2068,968,228
2149,1010,273
3069,1448,442
3068,1455,494
3055,1456,545
3066,1470,600
2066,983,225
2132,1018,268
3070,1473,438
3064,1477,490
3067,1486,543
3069,1495,597
2065,999,222
2120,1029,264
3063,1493,434
3069,1502,487
3070,1511,540
3063,1516,593
2074,1019,220
2100,1035,258
3065,1518,430
3067,1525,483
3066,1533,536
3074,1545,591
2078,1037,217
2096,1050,255
3072,1545,426
3069,1550,479
3078,1562,534
3076,1570,588
2082,1055,214
2094,1064,251
3076,1570,422
3080,1579,476
3077,1585,529
3087,1599,585
2083,1071,211
2091,1078,247
3079,1594,417
3085,1605,472
3088,1613,526
3087,1622,581
