x,y,z
1702,-925,483
1734,-951,531
1714,-949,565
1717,-961,607
1720,-975,651
1711,-982,691
1549,-844,448
1712,-942,534
1719,-955,576
1717,-965,617
1714,-974,658
1709,-984,701
1738,-950,512
1720,-949,546
1719,-958,586
1717,-967,627
1720,-981,671
1717,-992,714
1710,-937,513
1716,-949,554
1712,-956,593
1710,-966,634
1721,-984,681
1713,-992,723
1743,-957,532
1716,-951,563
1713,-959,603
1715,-971,646
1721,-987,691
1714,-995,733
1781,-979,553
1711,-950,571
1710,-959,611
1715,-973,655
1711,-982,697
1716,-999,744
1708,-941,539
1715,-953,581
1710,-961,620
1793,-1019,695
1801,-1036,743
1724,-1005,757
1709,-942,548
1711,-952,588
1710,-962,629
1789,-1017,702
1713,-987,717
1719,-1004,764
1715,-945,558
1708,-951,596
1710,-962,638
1789,-1018,712
1798,-1037,762
1809,-1057,814
1716,-947,567
1706,-950,603
1782,-1003,673
1786,-1017,719
1795,-1035,769
1801,-1054,820
1718,-947,575
1707,-950,612
1787,-1006,684
1781,-1014,726
1788,-1032,775
1798,-1052,828
1713,-944,582
1707,-950,620
1788,-1006,693
1772,-1009,731
1782,-1028,782
1801,-1054,839
1714,-944,590
1699,-945,625
1782,-1002,698
1773,-1009,740
1784,-1029,791
1739,-1017,818
1707,-939,595
1703,-946,634
1780,-1000,706
1771,-1007,747
1782,-1026,798
4161,-2430,1977
1709,-939,603
1707,-947,643
1785,-1001,716
1778,-1009,758
1781,-1024,806
4155,-2424,1993
1715,-940,612
1801,-997,686
1782,-997,722
1770,-1003,762
1780,-1022,813
4131,-2406,2000
