x,y,z
3183,2112,97
3188,2118,155
3183,2118,214
3178,2121,272
3171,2123,331
3169,2129,390
0,0,0
3190,2108,141
3184,2108,200
3182,2111,258
3178,2115,317
3171,2118,376
4659,3060,102
3203,2106,128
3180,2094,186
3178,2097,244
3153,2086,300
3168,2103,361
4723,3084,83
4699,3071,168
3187,2085,172
3182,2087,230
3138,2063,285
3160,2084,346
0,0,0
0,0,0
0,0,0
3207,2090,218
3212,2098,277
3161,2071,332
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2783,1652,-86
3128,1856,-41
2970,1762,12
2967,1762,65
2989,1777,118
2990,1780,171
