x,y,z
2839,535,-18
2844,538,25
2830,538,69
2826,540,114
2822,541,158
2813,543,202
2780,544,-19
2785,547,24
2776,548,67
2766,548,110
2760,550,153
2761,553,197
2719,552,-20
2726,556,22
2717,556,64
2711,557,107
2704,558,149
2704,561,192
2668,562,-21
2672,564,20
2665,565,61
2658,566,103
2649,566,144
2641,567,185
2614,570,-23
2622,573,17
2611,573,58
2612,575,99
2603,575,140
2597,577,181
2560,577,-24
2569,581,15
2560,580,55
2558,582,95
2550,582,135
2549,585,175
2505,583,-26
2517,587,12
2511,588,51
2505,588,91
2500,589,130
2500,592,170
2461,591,-28
2468,594,9
2462,595,48
2465,597,87
2458,598,125
2459,600,164
2413,598,-31
2416,600,6
2418,602,44
2411,602,82
2413,604,120
2414,607,159
2370,605,-33
2380,608,3
2372,608,40
2374,610,78
2368,611,115
2369,613,153
2330,612,-36
2337,615,0
2336,616,37
2331,616,73
2324,616,110
2334,621,147
2290,619,-39
2306,624,-3
2296,623,32
2287,622,69
2290,624,105
2294,627,142
2247,624,-42
2259,628,-7
2260,630,28
2252,629,64
2254,631,100
2255,633,136
2210,630,-45
2220,634,-10
2218,634,24
2213,634,59
2221,638,95
2224,641,130
2178,637,-49
2188,641,-14
2180,640,20
2185,642,55
2178,642,89
2183,645,124
2139,641,-52
2152,646,-18
2149,646,15
2146,646,49
2138,645,83
2142,648,118
