x,y,z
4341,-121,120
4555,-127,203
4789,-134,296
4781,-134,377
10407,-294,1001
10370,-294,1177
4493,-135,154
4789,-144,246
4780,-144,327
4774,-144,409
10366,-313,1068
10360,-313,1247
4776,-152,196
4784,-153,278
4776,-153,360
4770,-152,441
10368,-332,1140
10357,-331,1320
4778,-161,228
4779,-161,310
4768,-161,391
10370,-350,1032
10366,-349,1212
10352,-348,1391
4777,-170,261
4767,-169,342
4768,-169,424
10376,-367,1105
10357,-366,1284
10359,-365,1466
4769,-178,293
4764,-177,375
10428,-386,1001
10355,-382,1174
10365,-381,1358
10358,-380,1540
4780,-185,326
4768,-184,408
10385,-400,1069
10367,-397,1248
10366,-395,1431
10366,-393,1615
4786,-192,360
4775,-191,442
10376,-413,1140
10372,-411,1322
10360,-408,1504
0,0,0
4776,-198,392
10402,-430,1034
10374,-426,1212
10361,-423,1393
0,0,0
0,0,0
4758,-203,423
10384,-441,1104
10373,-438,1285
10382,-435,1470
0,0,0
0,0,0
4742,-208,454
10371,-452,1175
0,0,0
0,0,0
0,0,0
0,0,0
10407,-467,1071
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
