x,y,z
2707,364,64
2711,367,107
2698,368,149
2704,372,192
2717,377,236
2730,383,281
2712,383,69
2708,386,112
2707,389,154
2709,392,197
2712,396,240
2714,400,284
2716,403,74
2755,412,118
2975,448,175
3146,477,234
3140,480,284
3132,483,333
3109,484,90
3113,488,139
3004,474,181
2981,473,227
3085,494,284
3074,496,332
3064,498,93
3053,500,141
3040,501,188
3030,503,235
3018,504,282
3010,507,329
2991,508,95
2989,510,142
2983,513,188
2976,515,235
2969,518,282
2952,519,327
2937,520,97
2933,522,143
2931,525,189
2915,526,234
2904,527,279
2892,529,324
2876,530,99
2871,532,143
2860,533,188
2853,535,232
2845,537,277
2837,539,321
2817,539,100
2815,542,144
2805,543,187
2792,543,230
2784,546,274
2779,548,317
2753,547,100
2754,550,143
2744,551,186
2737,553,228
2731,555,271
2725,558,314
2701,556,100
2696,558,142
2688,559,184
2681,561,226
2671,562,267
2670,566,310
2647,565,100
2653,569,142
2633,567,182
2621,568,223
2625,572,265
2624,575,307
2592,572,100
2596,576,141
2588,577,181
2577,578,221
2574,580,261
2568,582,302
2539,580,99
2542,583,139
2533,583,178
2530,586,218
2523,587,258
2520,590,298
2490,587,98
2497,591,138
2488,591,176
2486,594,215
2474,594,254
2470,597,293
2436,592,97
2446,597,136
2441,599,174
2433,599,212
2427,601,250
2431,605,289
