x,y,z
3306,673,1929
3152,652,1928
2982,628,1913
2824,606,1900
2680,587,1893
2542,569,1885
3328,688,1930
3191,670,1940
3002,641,1914
2847,619,1904
2696,598,1892
2561,580,1887
3336,699,1922
3216,685,1943
3023,654,1915
2867,632,1905
2717,610,1895
2580,592,1889
3371,716,1929
3245,700,1948
3046,668,1917
2891,645,1908
2740,623,1897
2598,603,1889
3402,732,1934
3284,717,1957
3068,681,1917
2907,656,1905
2765,636,1901
2617,614,1889
3440,750,1940
3327,735,1968
3097,695,1921
2930,669,1906
2787,648,1902
2640,625,1891
3465,764,1939
3307,739,1941
3121,708,1920
2960,683,1910
2807,659,1900
2662,637,1892
3496,779,1940
3303,746,1923
3158,724,1928
2987,696,1912
2833,671,1903
2690,649,1896
3533,796,1944
3340,762,1927
3215,745,1946
3017,710,1915
2862,684,1905
2715,661,1897
3572,813,1948
3385,780,1936
3222,753,1932
3048,723,1917
2893,698,1909
2749,675,1904
3613,830,1952
3428,798,1942
3229,761,1918
3073,735,1915
2920,710,1909
2777,686,1904
3655,847,1956
3460,812,1942
3268,777,1923
3104,748,1916
2951,723,1911
2804,698,1905
3688,862,1953
3501,828,1945
3314,794,1931
3133,761,1915
2985,736,1913
2830,709,1903
3740,881,1960
3545,845,1949
3356,810,1935
3158,773,1910
3018,749,1915
2863,722,1906
3785,899,1962
3592,862,1953
3397,825,1938
3207,790,1919
3054,763,1917
2898,735,1908
3836,917,1966
3641,880,1958
3443,842,1943
3260,807,1929
3090,776,1918
2936,748,1912
