x,y,z
2069,982,222
2089,994,261
3069,1466,438
3071,1472,494
3062,1474,549
3059,1480,605
2069,971,211
2075,976,248
2423,1144,333
3068,1453,477
3058,1454,531
3056,1460,587
2064,957,200
2077,966,238
2248,1048,297
3066,1434,461
3068,1441,516
3050,1439,569
2064,946,190
2067,949,226
2107,970,268
3057,1412,443
3062,1420,499
3046,1419,551
2063,933,179
2070,938,216
2060,936,251
2791,1273,390
3062,1401,482
3048,1400,535
2062,921,169
2072,927,206
2066,927,241
2367,1064,318
3054,1379,465
3068,1390,522
2061,908,159
2075,916,196
2069,915,231
2104,934,272
2717,1209,399
3059,1367,504
2052,892,148
2069,901,185
2068,902,221
2076,908,258
2440,1071,346
2566,1130,409
2058,882,139
2071,889,175
2066,889,211
2058,887,245
2400,1038,328
2487,1079,384
2047,865,129
2067,875,165
2065,876,201
2066,878,236
2201,938,290
2466,1054,368
2040,850,119
2068,862,156
2065,863,191
2060,862,226
2063,866,262
2428,1022,351
2034,835,110
2066,849,146
2061,848,181
2059,848,216
2058,850,251
2385,988,333
2037,823,101
2060,833,137
2063,835,172
2048,831,205
2053,835,241
2274,928,306
2033,809,92
2052,817,127
2058,820,162
2050,819,196
2056,823,232
2097,841,273
2033,796,83
2054,805,118
2052,805,153
2053,806,188
2056,809,223
2054,810,258
2024,779,74
2051,790,110
2053,792,144
2055,794,179
2050,793,213
2053,796,248
