x,y,z
2775,545,-18
2791,547,24
2794,545,68
2795,544,113
2798,544,157
2804,544,202
2833,538,-26
2850,539,17
2849,537,62
2851,536,107
2860,536,153
2867,537,198
2892,529,-34
2906,530,10
2910,529,56
2908,527,102
2928,529,149
2943,530,196
2946,519,-42
2972,522,3
2961,518,50
2968,517,97
2976,517,144
2993,519,191
3005,509,-50
3013,508,-3
3016,507,44
3026,507,91
3027,505,139
3034,505,187
3015,491,-56
3077,498,-9
3077,496,38
3086,496,86
2958,473,129
2970,474,176
2282,356,-47
3145,488,-16
2995,462,30
3148,484,81
3142,481,130
3138,479,179
2178,325,-49
2728,405,-19
2722,402,22
2712,398,64
2723,398,107
2740,399,151
2150,306,-53
2715,384,-25
2718,382,17
2717,380,59
2721,379,102
2744,380,146
2135,289,-56
2699,363,-29
2715,363,12
2714,361,54
2713,359,97
2673,352,137
2134,274,-60
2679,342,-33
2713,344,7
2715,342,50
2721,341,92
2675,333,133
2129,259,-63
2322,280,-33
2708,325,3
2703,322,45
2733,323,88
2667,313,128
2123,243,-66
2270,258,-35
2703,305,0
2700,302,41
2715,302,84
2665,294,124
2118,228,-69
2240,239,-38
2703,286,-3
2717,285,38
2714,283,80
2650,274,119
2131,215,-72
2244,224,-40
2703,267,-7
2709,266,34
2726,265,77
2640,254,116
2125,199,-74
2232,207,-43
2706,249,-10
2644,241,31
2650,239,72
2647,236,113
