x,y,z
3047,-45,-240
3044,-45,-189
2889,-42,-130
0,0,0
4928,-69,-55
7891,-109,43
3016,-38,-218
3006,-37,-166
2903,-35,-111
4926,-59,-106
5232,-61,-24
7863,-90,94
2979,-31,-195
2843,-29,-138
2984,-29,-95
4919,-47,-74
5283,-48,9
8186,-73,151
2912,-23,-172
2804,-21,-118
4979,-36,-126
4976,-35,-42
7573,-50,62
10689,-67,266
2826,-15,-148
2809,-14,-100
4974,-23,-94
5296,-23,-11
7455,-29,108
8511,-30,266
2716,-8,-125
4976,-12,-145
4973,-10,-62
7381,-12,31
7696,-9,160
10765,-7,405
2725,0,-108
4987,1,-113
2988,2,-18
7396,9,78
0,0,0
10744,24,473
4976,12,-165
4986,15,-82
7378,27,2
2938,12,49
10792,51,363
8189,43,412
4974,27,-133
2520,15,-25
2474,16,16
2448,17,56
2476,19,98
2366,20,133
2489,21,-51
2304,21,-9
2362,23,30
2359,24,69
2371,26,109
2391,28,149
2389,28,-34
2188,27,5
2371,30,44
2368,32,84
2377,34,124
2399,36,165
2165,32,-17
2161,33,18
2355,38,59
2367,40,98
2381,42,138
2432,45,182
2477,45,-4
2600,49,38
2644,52,82
2560,52,122
2580,55,166
2590,57,209
2588,56,10
2592,58,53
2590,60,96
2597,62,139
2593,64,182
2591,67,225
2591,65,26
2596,68,69
2606,70,112
2602,72,155
2592,74,197
2586,76,240
2592,75,41
2601,77,84
2631,81,129
2582,81,169
2594,84,213
2594,87,256
