x,y,z
0,0,0
0,0,0
1850,79,-859
1927,84,-853
2009,89,-848
2097,95,-843
0,0,0
0,0,0
1829,73,-862
1898,78,-854
1980,83,-850
2063,88,-843
0,0,0
0,0,0
1796,67,-860
1869,72,-855
1950,76,-851
2035,81,-846
0,0,0
0,0,0
1778,62,-865
1849,66,-859
1925,70,-854
2007,75,-848
0,0,0
0,0,0
0,0,0
1819,60,-858
1894,64,-853
1981,68,-851
0,0,0
0,0,0
0,0,0
1795,54,-860
1873,58,-856
1952,62,-851
0,0,0
0,0,0
0,0,0
1775,48,-863
1846,51,-857
1927,55,-853
0,0,0
0,0,0
0,0,0
1747,42,-862
1827,45,-861
1901,49,-854
0,0,0
0,0,0
0,0,0
0,0,0
1801,39,-860
1875,42,-855
0,0,0
0,0,0
0,0,0
0,0,0
1782,33,-863
1861,36,-861
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1835,29,-861
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
