x,y,z
2443,20,378
2365,22,408
2378,25,452
2362,28,491
2360,31,534
2346,35,574
2369,23,383
2370,27,425
2363,30,466
2362,33,508
2337,36,546
2400,41,605
2366,28,399
2369,32,441
2362,35,482
2348,38,522
2416,43,581
8821,172,2287
2366,33,415
2359,37,456
2414,41,510
10346,194,2374
9366,190,2322
8502,186,2266
2362,39,431
2410,43,482
10390,203,2268
9991,211,2362
9032,206,2303
8204,200,2246
10406,196,1970
10394,212,2152
10387,228,2338
9590,227,2334
8679,220,2274
7925,215,2226
10396,221,2038
10382,238,2221
10249,252,2378
9226,242,2311
8378,235,2255
7678,229,2212
10388,248,2107
10390,265,2294
9845,268,2353
8893,258,2290
8098,250,2237
7430,243,2194
10391,275,2178
10384,293,2363
9467,284,2328
8576,273,2268
7832,265,2219
7207,258,2180
10384,304,2246
10098,314,2366
9133,301,2308
8288,289,2249
7597,279,2206
7002,272,2168
10374,334,2313
9715,331,2343
8797,316,2283
8031,304,2235
7359,294,2188
6809,286,2156
10350,364,2376
9375,347,2324
8510,332,2267
7761,319,2213
7151,308,2176
6615,300,2142
9985,382,2359
9045,363,2302
8234,348,2249
7537,334,2201
6955,323,2165
6439,314,2132
9617,398,2335
8722,379,2278
7970,363,2231
7312,349,2186
6755,337,2150
6270,327,2120
9324,417,2325
8438,395,2260
7723,378,2214
7107,364,2173
6584,352,2142
6121,342,2113
8955,430,2292
8168,410,2242
7507,394,2203
6921,379,2164
6412,366,2131
5974,356,2105
