x,y,z
3634,-144,-742
3780,-148,-714
3797,-147,-659
3722,-142,-590
3619,-137,-519
3534,-132,-455
3539,-151,-747
3754,-158,-734
3859,-161,-696
3948,-163,-652
0,0,0
4247,-172,-574
3461,-159,-754
3655,-166,-739
3881,-174,-726
4106,-182,-705
4121,-181,-646
4248,-185,-602
3377,-166,-758
3574,-174,-747
3781,-182,-732
4022,-191,-717
4282,-202,-698
4577,-214,-678
3304,-174,-764
3494,-182,-753
3683,-190,-737
3913,-199,-723
4164,-210,-706
4439,-222,-686
3228,-181,-768
3413,-189,-758
3594,-197,-743
3810,-207,-728
4051,-218,-713
4317,-230,-694
3161,-189,-773
3335,-197,-762
3523,-206,-750
3716,-215,-734
3947,-226,-719
4211,-239,-704
3090,-196,-775
3266,-205,-768
3437,-213,-754
3629,-223,-740
3847,-234,-725
4096,-247,-710
3033,-204,-781
3194,-212,-771
3358,-221,-758
3553,-232,-747
3752,-242,-731
3990,-255,-716
2961,-210,-782
3129,-220,-776
3285,-229,-762
3470,-239,-751
3666,-251,-737
3887,-263,-722
2909,-218,-787
3062,-228,-779
3224,-237,-769
3393,-247,-756
3580,-259,-742
3790,-272,-727
2848,-226,-789
3001,-235,-783
3153,-245,-772
3324,-256,-761
3504,-267,-747
3705,-280,-733
2804,-234,-794
2939,-243,-785
3095,-253,-777
3256,-264,-765
3425,-275,-751
3623,-289,-739
2754,-242,-798
2884,-251,-788
3030,-261,-779
3192,-272,-770
3353,-284,-756
3548,-298,-745
2699,-249,-799
2841,-259,-794
2973,-269,-783
3125,-280,-773
3292,-292,-762
3469,-306,-749
2647,-256,-801
2791,-268,-798
2919,-277,-786
3066,-289,-777
3231,-301,-767
3405,-315,-755
