x,y,z
10409,-44,1312
10412,-50,1469
10405,-56,1625
10391,-62,1781
10332,-68,1929
10327,-74,2089
10445,-29,1244
10415,-35,1396
10405,-40,1551
10394,-46,1708
10343,-52,1858
10331,-57,2015
10589,-15,1188
10425,-20,1324
10411,-26,1479
10398,-31,1634
10375,-37,1789
10336,-42,1941
2793,0,293
10434,-7,1253
10424,-13,1408
10409,-18,1563
10391,-23,1718
10349,-28,1869
2743,2,269
2865,1,324
10398,0,1331
10397,-5,1487
10394,-11,1644
10368,-16,1798
2708,5,247
2784,4,295
10418,10,1259
10407,5,1414
10379,0,1567
10381,-4,1725
2682,7,226
0,0,0
2800,5,319
10424,15,1343
10388,10,1495
10371,5,1650
2775,10,214
2677,8,246
2748,7,293
10422,23,1269
10411,19,1424
10391,14,1578
2597,11,182
2586,10,220
2579,8,257
2677,8,307
10413,27,1350
10390,22,1503
2569,12,162
2533,11,197
2598,10,241
2621,9,282
10429,33,1277
10427,29,1433
8196,43,462
2534,12,180
2541,11,217
2513,10,252
2628,9,303
10443,35,1360
2450,13,121
2538,13,162
2481,12,195
2529,11,236
2589,10,280
10441,39,1285
2451,14,103
8197,45,467
2529,13,181
2544,12,219
2514,11,254
2592,10,300
2441,14,86
2468,14,123
2562,13,165
2479,12,196
2516,11,236
2575,11,280
2437,14,69
10762,61,462
8205,43,472
2567,12,185
2579,12,224
2524,11,256
2465,14,52
2481,13,89
8202,43,414
2603,12,169
2517,11,201
2539,11,240
