x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
2501,-105,1867
2395,-103,1877
0,0,0
0,0,0
0,0,0
0,0,0
2507,-95,1865
2404,-93,1878
0,0,0
0,0,0
0,0,0
0,0,0
2519,-85,1868
2411,-83,1876
0,0,0
0,0,0
0,0,0
0,0,0
2534,-75,1872
2426,-73,1880
0,0,0
0,0,0
0,0,0
2701,-66,1895
2550,-65,1875
2436,-64,1880
0,0,0
0,0,0
0,0,0
2771,-57,1935
2567,-54,1879
2447,-54,1880
0,0,0
0,0,0
0,0,0
2657,-44,1846
2580,-44,1879
2463,-44,1882
0,0,0
0,0,0
0,0,0
2710,-33,1873
2600,-34,1884
2477,-34,1882
0,0,0
0,0,0
0,0,0
2740,-23,1884
2618,-23,1886
2495,-24,1885
0,0,0
0,0,0
2954,-11,1927
2765,-12,1889
2638,-13,1889
2511,-14,1885
0,0,0
3165,1,1959
2879,0,1867
2784,-1,1890
2661,-2,1893
2530,-4,1887
0,0,0
0,0,0
2900,11,1868
2804,9,1891
2680,8,1894
2549,6,1888
0,0,0
0,0,0
0,0,0
0,0,0
2688,18,1886
2561,16,1883
0,0,0
0,0,0
0,0,0
2325,26,1546
2316,25,1613
2323,23,1695
0,0,0
0,0,0
0,0,0
2331,35,1538
2322,34,1604
2322,32,1681
3389,67,1935
3207,62,1916
3088,59,1931
2890,54,1892
2722,50,1866
2543,45,1826
