x,y,z
2527,51,-301
2538,53,-264
2536,54,-226
2544,55,-189
2538,57,-151
2566,59,-115
2524,54,-318
2534,55,-281
2538,57,-244
2533,58,-205
2535,59,-168
2472,59,-127
2529,56,-337
2521,57,-298
2527,59,-260
2526,60,-222
2526,61,-185
2502,62,-146
2518,58,-353
2517,59,-315
2512,60,-277
2512,62,-239
2509,63,-201
2513,65,-164
2509,59,-370
2510,61,-332
2503,62,-293
2509,64,-256
2508,65,-219
2523,67,-183
2501,61,-387
2511,62,-350
2501,64,-311
2499,65,-273
2512,67,-237
2523,69,-200
2491,62,-404
2513,64,-368
2515,65,-331
2510,66,-292
2512,68,-254
2524,70,-218
2492,63,-422
2511,65,-386
2513,66,-348
2508,67,-309
2511,69,-272
2525,71,-236
2531,64,-447
2517,65,-405
2519,67,-367
2515,68,-328
2512,70,-290
2521,72,-253
2499,64,-460
2518,66,-424
2518,67,-385
2520,69,-347
2513,70,-308
2530,73,-272
2495,64,-477
2552,67,-448
2520,68,-404
2519,69,-365
2519,71,-326
2528,73,-289
2501,64,-497
2523,66,-461
2521,67,-422
2522,69,-383
2521,71,-344
2537,73,-308
2500,63,-515
2521,65,-480
2540,68,-444
2523,69,-401
2527,71,-363
2534,73,-326
2504,63,-534
2515,64,-497
2533,67,-461
2529,68,-421
2525,70,-381
2537,72,-344
2508,62,-554
2518,64,-516
2525,65,-478
2527,67,-438
2528,69,-399
2539,71,-362
2513,60,-574
2526,63,-537
2522,64,-496
2541,66,-459
2530,68,-418
2538,70,-380
