x,y,z
10354,-158,1786
10331,-165,1941
10321,-172,2099
10318,-180,2261
10128,-184,2380
9246,-175,2322
10369,-136,1718
10338,-143,1871
10325,-149,2028
10318,-157,2189
10310,-164,2350
9624,-160,2348
10378,-115,1649
10367,-122,1805
10332,-128,1958
10321,-135,2116
10313,-142,2277
10016,-145,2371
10382,-95,1578
10384,-102,1736
10338,-108,1888
10327,-115,2046
10309,-121,2203
10296,-128,2363
10395,-76,1509
10395,-83,1666
10357,-89,1818
10337,-95,1974
10313,-102,2130
10311,-108,2292
10406,-58,1439
10405,-65,1596
10392,-71,1752
10338,-77,1901
10331,-83,2060
10319,-90,2219
10415,-42,1368
10415,-48,1524
10399,-54,1679
10358,-60,1831
10346,-66,1989
10323,-72,2145
10436,-26,1298
10418,-32,1452
10408,-38,1608
10398,-44,1764
10335,-49,1912
10331,-55,2072
2905,-3,341
10424,-17,1379
10410,-23,1534
10401,-29,1690
10352,-34,1841
10334,-40,1997
2840,0,313
10404,-4,1303
10416,-9,1461
10408,-15,1617
10391,-20,1773
10347,-26,1924
2782,3,287
2887,2,341
10399,2,1385
10385,-2,1540
10387,-8,1698
10351,-13,1851
2671,6,257
2813,5,313
10428,13,1316
10394,8,1468
10372,3,1622
10363,-1,1779
2705,8,242
2713,7,282
10420,23,1241
10404,18,1395
10390,13,1550
10368,9,1704
2504,10,206
2538,9,246
2705,8,303
10427,28,1324
10394,23,1476
10372,18,1629
2515,12,189
2639,11,238
2597,10,272
2703,9,323
10433,31,1406
10386,26,1556
2477,13,169
2457,12,204
2500,11,244
2562,10,288
10459,38,1335
10412,33,1485
