x,y,z
4344,-102,89
4751,-112,178
4782,-113,260
4786,-114,342
4781,-114,424
10392,-250,1102
4304,-110,117
4781,-122,211
4790,-123,293
4777,-123,375
10432,-270,998
10385,-269,1173
4740,-130,161
4694,-129,239
4781,-131,325
4778,-131,407
10382,-286,1065
10378,-286,1245
4543,-133,185
4791,-140,277
4782,-140,358
4777,-139,440
10367,-303,1136
10359,-302,1315
4785,-148,227
4780,-148,309
4776,-147,391
10366,-319,1028
10368,-318,1208
10357,-317,1388
4777,-156,259
4782,-155,342
4769,-154,423
10373,-335,1101
10373,-333,1282
10348,-331,1460
4774,-163,292
4767,-161,373
10418,-352,996
10380,-349,1174
10350,-346,1352
10364,-344,1536
4768,-169,324
4762,-168,406
10381,-364,1065
10377,-361,1245
10369,-358,1427
10353,-356,1608
4771,-175,357
4768,-174,439
10365,-375,1135
10376,-373,1318
10365,-370,1500
10361,-367,1684
4775,-180,390
10402,-390,1031
10376,-386,1209
10363,-383,1390
10362,-380,1574
10358,-376,1759
4784,-186,424
10376,-400,1101
10372,-396,1282
10365,-392,1465
10371,-389,1650
0,0,0
4779,-190,457
10377,-409,1174
10368,-405,1356
10365,-401,1539
0,0,0
0,0,0
10381,-422,1067
10370,-417,1247
10364,-412,1429
10394,-409,1618
0,0,0
0,0,0
10383,-429,1140
10381,-424,1322
10401,-420,1509
0,0,0
0,0,0
0,0,0
10376,-435,1213
10378,-430,1395
0,0,0
0,0,0
0,0,0
0,0,0
10391,-441,1286
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
