x,y,z
5169,2064,1748
5144,2070,1848
5113,2074,1948
5063,2072,2042
4741,1960,2021
4447,1858,2001
5194,2064,1722
5166,2068,1821
5135,2073,1920
5101,2077,2020
4840,1989,2027
4538,1885,2007
5210,2060,1692
5190,2067,1793
5151,2067,1890
5126,2075,1993
4950,2022,2036
4635,1912,2014
5228,2056,1663
5209,2063,1764
5174,2064,1861
5141,2068,1961
5056,2052,2042
4740,1942,2023
5251,2053,1634
5224,2056,1733
5200,2062,1833
5163,2064,1932
5128,2068,2032
4847,1973,2031
5274,2049,1606
5254,2055,1706
5220,2056,1804
5184,2058,1902
5150,2062,2002
4955,2002,2038
5301,2047,1578
5278,2051,1678
5241,2051,1774
5209,2053,1873
5179,2058,1974
5066,2031,2044
5299,2033,1542
5290,2041,1644
5275,2049,1747
5234,2048,1844
5207,2054,1946
5164,2054,2043
1900,723,540
5250,2011,1596
5281,2036,1712
5263,2043,1815
5238,2049,1918
5214,2057,2023
1903,719,527
1916,728,569
5329,2038,1690
5259,2025,1776
5263,2042,1888
5241,2050,1993
1900,713,514
1918,723,556
1909,724,592
1914,731,632
5272,2028,1852
5266,2042,1962
1899,707,501
1920,718,543
1922,723,582
1919,726,620
1924,733,661
5303,2037,1936
1918,708,493
1932,716,534
1925,718,570
1915,718,605
1922,726,647
5336,2030,1907
1904,696,477
1922,706,518
1924,711,556
1921,714,593
1919,718,631
1929,727,675
1903,690,464
1922,700,504
1920,703,541
1918,706,578
1920,711,617
1917,715,656
1896,681,449
1920,692,491
1925,698,529
1916,698,564
1921,704,604
1928,711,645
