x,y,z
2156,1130,-730
2162,1123,-685
2156,1111,-638
2153,1101,-593
2148,1091,-549
2147,1084,-506
2159,1140,-746
2159,1130,-699
2158,1120,-653
2155,1110,-607
2148,1098,-562
2149,1092,-519
2164,1151,-762
2162,1139,-713
2161,1128,-667
2150,1114,-619
2149,1106,-575
2152,1100,-533
2244,1201,-805
2162,1146,-728
2157,1133,-679
2159,1126,-635
2153,1114,-589
2151,1106,-545
2223,1198,-812
2174,1160,-746
2157,1140,-693
2161,1133,-648
2154,1121,-602
2151,1111,-558
2189,1187,-814
2187,1174,-764
2169,1153,-711
2162,1140,-662
2160,1130,-617
2158,1121,-572
2193,1196,-830
2183,1178,-777
2176,1163,-727
2162,1146,-675
2161,1136,-630
2160,1127,-585
2187,1200,-843
2203,1195,-798
2192,1178,-746
2171,1156,-691
2160,1141,-642
2157,1130,-597
2160,1191,-846
2194,1197,-809
2185,1180,-757
2172,1162,-705
2164,1148,-656
2162,1138,-611
2121,1175,-844
2194,1202,-822
2194,1190,-773
2196,1179,-726
2167,1154,-669
2165,1144,-624
2098,1167,-849
2201,1211,-839
2194,1195,-786
2184,1178,-735
2166,1157,-682
2167,1149,-637
2075,1159,-853
2188,1209,-847
2195,1200,-800
2186,1183,-748
2177,1167,-698
2164,1151,-648
2042,1145,-852
2155,1195,-848
2189,1201,-811
2195,1191,-764
2193,1180,-715
2176,1160,-664
2017,1136,-854
2130,1185,-851
2194,1207,-826
2192,1193,-775
2181,1176,-724
2173,1161,-675
1984,1121,-853
2098,1170,-851
2196,1211,-839
2193,1197,-788
2185,1181,-737
2174,1165,-687
1962,1112,-855
2075,1161,-854
2186,1209,-848
2195,1201,-801
2184,1183,-749
2187,1173,-703
