x,y,z
3617,849,1953
3425,814,1939
3231,779,1919
3075,752,1915
2923,726,1910
2774,701,1902
3653,865,1953
3467,831,1944
3278,796,1928
3112,767,1920
2951,739,1910
2802,713,1903
3701,883,1959
3504,847,1945
3319,812,1932
3128,777,1911
2986,753,1913
2833,726,1905
3741,900,1959
3548,864,1949
3356,827,1934
3163,791,1912
3016,765,1912
2867,739,1908
3786,918,1961
3592,881,1952
3395,843,1936
3217,809,1924
3054,779,1916
2902,752,1911
3838,936,1966
3639,898,1956
3446,860,1943
3257,824,1927
3083,791,1914
2937,765,1912
3888,955,1969
3686,915,1959
3485,875,1943
3302,839,1931
3129,806,1920
2971,777,1913
3940,973,1971
3741,933,1965
3536,892,1949
3343,854,1932
3171,821,1923
3011,791,1916
3987,990,1970
3787,950,1964
3590,910,1954
3397,872,1940
3211,835,1924
3048,803,1916
4042,1008,1972
3840,968,1967
3631,925,1952
3439,886,1940
3256,849,1927
3087,816,1917
4110,1030,1979
3903,987,1973
3691,943,1959
3493,903,1946
3306,865,1932
3138,832,1924
4180,1051,1986
3947,1002,1970
3743,960,1961
3549,920,1952
3359,881,1938
3176,844,1922
4244,1071,1988
4011,1022,1975
3805,979,1967
3599,936,1953
3406,895,1939
3228,859,1928
4314,1093,1993
4076,1041,1979
3861,996,1969
3659,953,1959
3459,911,1943
3273,873,1929
4398,1117,2003
4151,1063,1987
3915,1012,1968
3715,969,1961
3513,927,1947
3328,888,1934
4467,1137,2004
4223,1084,1992
3984,1031,1974
3777,987,1965
3567,942,1948
3384,904,1939
