x,y,z
2790,-64,-800
2964,-72,-792
3143,-80,-780
3235,-86,-742
3371,-94,-711
3357,-97,-646
2860,-69,-798
3026,-77,-786
3212,-85,-773
3286,-91,-730
3374,-97,-687
3338,-100,-619
2923,-74,-793
3107,-82,-783
3261,-90,-761
3364,-96,-722
3346,-99,-657
3337,-102,-594
2991,-79,-789
3181,-87,-778
3267,-93,-738
3353,-99,-695
3337,-102,-631
3340,-105,-571
3062,-83,-784
3259,-92,-773
3330,-97,-728
3344,-101,-669
3327,-103,-605
3340,-107,-547
3134,-87,-779
3265,-94,-750
3358,-100,-709
3340,-103,-644
3338,-105,-583
3348,-109,-525
3216,-92,-775
3296,-97,-733
3351,-102,-683
3334,-104,-619
3335,-107,-559
3338,-110,-500
3286,-95,-767
3352,-100,-720
3344,-103,-657
3326,-105,-593
3336,-108,-535
3343,-111,-476
3263,-96,-737
3349,-101,-695
3343,-104,-632
3339,-106,-571
3338,-109,-511
3342,-111,-453
3322,-99,-726
3349,-102,-670
3347,-104,-609
3335,-107,-547
3332,-109,-487
3344,-112,-429
3356,-100,-708
3340,-102,-644
3344,-105,-584
3329,-106,-521
3332,-109,-463
3339,-111,-405
3351,-100,-682
3340,-102,-619
3339,-104,-559
3329,-106,-497
3327,-108,-438
3341,-111,-382
3351,-100,-657
3339,-102,-594
3343,-104,-535
3332,-106,-474
3332,-107,-415
3332,-109,-357
3350,-100,-632
3351,-102,-572
3338,-103,-510
3328,-104,-449
3323,-106,-390
3318,-108,-332
3351,-99,-608
3343,-100,-546
3334,-102,-485
3321,-103,-425
3320,-104,-367
3315,-106,-309
3424,-100,-596
3343,-99,-522
3338,-100,-462
3324,-101,-402
3306,-102,-342
3312,-104,-285
