x,y,z
1852,-23,-852
1937,-22,-851
2017,-20,-846
2106,-18,-841
2193,-16,-834
2296,-15,-830
1827,-29,-855
1904,-28,-851
1987,-26,-848
2071,-25,-842
2153,-23,-833
2249,-21,-828
1798,-35,-855
1883,-34,-856
1956,-32,-848
2034,-31,-841
2128,-30,-839
2222,-28,-833
0,0,0
1858,-39,-858
1932,-38,-852
2012,-37,-847
2095,-36,-840
2184,-35,-834
0,0,0
1828,-45,-858
1905,-44,-854
1983,-44,-848
2067,-43,-843
2152,-42,-836
0,0,0
0,0,0
1881,-50,-856
1955,-50,-850
2037,-49,-844
2130,-49,-841
0,0,0
0,0,0
1852,-57,-857
1931,-56,-853
2011,-56,-847
2101,-55,-843
0,0,0
0,0,0
1831,-63,-859
1906,-62,-854
1977,-62,-846
2066,-62,-843
0,0,0
0,0,0
1809,-69,-862
1880,-69,-856
1955,-69,-849
2035,-69,-843
0,0,0
0,0,0
1787,-75,-864
1857,-75,-858
1928,-75,-850
2007,-75,-844
0,0,0
0,0,0
0,0,0
1830,-81,-858
1901,-81,-851
1989,-82,-849
0,0,0
0,0,0
0,0,0
1810,-88,-860
1878,-88,-853
1961,-89,-850
0,0,0
0,0,0
0,0,0
1789,-94,-862
1865,-95,-858
1940,-96,-853
0,0,0
0,0,0
0,0,0
1769,-100,-864
1840,-101,-859
1917,-102,-854
0,0,0
0,0,0
0,0,0
0,0,0
1823,-108,-862
1894,-109,-855
0,0,0
0,0,0
0,0,0
0,0,0
1799,-114,-862
1872,-116,-856
