x,y,z
2087,326,-463
2130,328,-437
2106,320,-396
2099,315,-360
2569,380,-398
2598,380,-360
2098,315,-457
2165,320,-434
2088,304,-384
2220,319,-371
2629,373,-396
2581,362,-347
2145,309,-457
2297,326,-451
2088,292,-374
2407,332,-392
2627,358,-385
2578,346,-335
2179,301,-454
2190,298,-420
2078,278,-363
2466,326,-390
2288,298,-325
2438,314,-306
2216,293,-452
2093,272,-391
2137,274,-364
2143,271,-329
2148,268,-295
2427,298,-294
2148,271,-428
2070,257,-377
2145,263,-355
2142,259,-319
2148,256,-285
2591,304,-301
2139,258,-416
2067,245,-367
2141,250,-345
2142,247,-309
2167,246,-277
2605,292,-291
2116,243,-401
2108,238,-364
2141,238,-334
2137,234,-298
2434,263,-300
2587,276,-277
2044,224,-378
2145,231,-360
2134,226,-323
2134,223,-288
2363,243,-280
2464,250,-252
2044,212,-367
2137,219,-348
2133,215,-312
2136,212,-277
2354,230,-267
2479,238,-241
2062,203,-360
2135,207,-337
2135,204,-302
2223,209,-278
2425,224,-263
2479,225,-229
2124,198,-360
2134,196,-326
2134,192,-291
2304,204,-276
2429,212,-251
2219,190,-193
2120,187,-349
2130,184,-315
2134,182,-280
2330,195,-267
2221,183,-218
2064,167,-169
2121,176,-338
2103,171,-300
2062,165,-260
2066,163,-226
2059,159,-192
2059,157,-158
2025,158,-312
2050,157,-282
2051,154,-248
2050,151,-214
2049,149,-180
2052,146,-147
2029,148,-302
2047,147,-270
2048,144,-236
2042,141,-202
2041,138,-168
2172,145,-144
