x,y,z
2989,510,546
2969,513,592
2953,518,639
2895,515,676
2891,521,725
8359,1530,2244
2897,512,541
2885,517,587
2895,525,638
2881,530,685
2858,534,729
8102,1536,2211
2889,529,552
2873,532,597
2848,535,640
2824,538,683
2803,541,727
7939,1556,2201
2831,536,552
2820,540,597
2800,544,641
2778,547,684
8499,1697,2242
7781,1576,2191
2776,543,552
2764,547,596
2744,551,639
2724,554,682
8348,1722,2237
7615,1593,2176
2731,552,554
2720,556,598
2699,559,639
2677,562,680
8192,1744,2228
7509,1621,2177
2675,558,553
2669,563,597
2646,566,637
2628,569,678
8001,1757,2208
7439,1657,2187
2635,567,554
2626,572,597
2606,574,637
2580,576,676
7869,1782,2203
7341,1685,2187
2586,573,553
2575,578,595
2557,581,635
2531,582,673
7735,1804,2195
7221,1708,2179
2542,580,553
2532,585,594
2511,587,633
2495,591,673
7597,1825,2185
7100,1729,2171
2499,588,552
2483,591,591
2467,594,630
2450,598,669
7472,1847,2176
6984,1750,2162
2443,591,548
2444,598,590
2422,600,627
2408,604,666
7344,1867,2165
6881,1773,2155
2408,599,548
2399,604,588
2379,606,624
2366,610,663
7299,1907,2178
6785,1797,2149
2368,605,547
2363,611,587
2344,613,623
2330,617,661
7176,1926,2166
6702,1824,2147
2327,611,545
2321,616,583
2303,619,620
2292,623,657
7061,1946,2155
6598,1843,2136
2293,618,544
2285,623,581
2264,625,616
2242,626,650
6965,1970,2148
6574,1885,2150
