x,y,z
10455,343,1448
10448,335,1607
10434,327,1767
10403,319,1924
10396,312,2087
10384,304,2251
10470,344,1376
10455,337,1534
10437,329,1692
10415,321,1851
10396,313,2010
10388,306,2173
2623,86,326
10459,337,1460
10447,329,1618
10428,322,1778
10400,314,1935
10394,307,2098
2592,85,304
10469,336,1387
10450,329,1544
10437,321,1703
10410,314,1861
10395,307,2022
2589,84,285
10462,334,1312
10458,327,1471
10441,320,1629
10428,312,1788
10396,305,1945
2594,83,267
2591,82,306
10464,324,1397
10448,317,1554
10431,309,1712
10406,302,1869
2596,82,249
2586,80,287
10480,320,1324
10464,313,1481
10438,306,1638
10419,299,1796
2592,81,231
2594,79,270
2590,77,308
10459,307,1405
10436,300,1562
10426,294,1721
2608,79,214
2606,78,253
2590,76,290
10475,301,1333
10458,294,1490
10431,288,1646
2606,77,195
2603,76,234
2593,74,272
2581,72,310
10452,287,1414
10430,280,1570
2607,75,177
2607,74,216
2598,72,254
2584,70,292
10462,278,1341
10456,272,1499
2611,73,159
2608,71,198
2599,69,236
2590,67,274
2573,66,311
10448,262,1423
2609,70,141
2612,68,180
2597,66,218
2585,65,255
2577,63,293
10467,252,1351
2609,67,124
2606,65,162
2597,63,200
2596,62,238
2591,60,277
2582,59,315
2616,63,106
2610,62,144
2601,60,182
2596,59,221
2586,57,258
2599,56,298
2608,59,88
2609,58,126
2604,56,164
2595,55,202
2589,53,240
2558,51,276
