x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2999,1794,103
2924,1751,152
0,0,0
0,0,0
2959,1751,-15
2978,1763,37
2983,1767,90
2979,1767,143
2986,1774,196
2987,1780,250
2955,1732,-26
3001,1759,25
2989,1753,78
2990,1756,131
2991,1760,184
2992,1764,238
3007,1745,-39
3002,1742,13
2983,1732,66
2982,1733,118
2989,1740,172
2985,1741,224
2946,1692,-49
2965,1703,1
2980,1712,54
2974,1710,106
2978,1715,158
2984,1722,212
2954,1679,-61
2941,1671,-9
2972,1689,42
2965,1686,94
2973,1693,146
2975,1697,199
2909,1635,-71
2948,1656,-20
2966,1667,30
2960,1665,82
2957,1665,134
2967,1673,186
2885,1603,-81
3031,1684,-32
2961,1645,19
2956,1643,70
2956,1645,122
2959,1649,174
2839,1560,-90
3022,1659,-44
2211,1214,6
2185,1200,43
2172,1194,81
2176,1198,119
2116,1148,-75
2125,1153,-38
2117,1148,-2
2119,1150,34
2118,1150,71
2118,1152,108
2111,1132,-82
2122,1137,-46
2115,1133,-9
2115,1133,26
2118,1136,63
2120,1138,99
2112,1118,-89
2119,1121,-53
2114,1118,-17
2115,1118,19
2115,1119,55
2118,1122,91
2115,1106,-97
2117,1106,-60
2112,1102,-24
2114,1103,11
2107,1100,47
2115,1106,84
