x,y,z
3016,505,516
3001,509,563
2982,513,610
2960,516,656
2940,520,702
8879,1594,2275
2928,509,513
2926,515,561
2889,515,603
2885,521,651
2888,529,702
8652,1608,2254
2907,523,521
2903,529,569
2878,531,613
2849,533,655
2824,536,698
8496,1634,2250
2858,532,524
2842,536,568
2826,540,613
2801,542,656
2780,545,699
8343,1660,2245
2802,540,525
2792,544,569
2773,547,612
2755,551,656
2734,554,698
8192,1684,2238
2749,547,525
2743,552,570
2723,555,612
2698,557,653
2678,561,695
8041,1707,2229
2701,555,526
2695,560,570
2676,563,612
2650,565,651
2635,569,694
7900,1731,2222
2657,564,527
2638,566,568
2620,569,609
2605,573,650
2583,576,690
7758,1753,2212
2603,570,526
2598,575,569
2584,579,610
2560,581,649
2538,583,688
7623,1776,2203
2558,577,526
2550,582,567
2531,584,606
2513,587,646
2496,591,686
7495,1798,2194
2510,583,524
2504,588,566
2488,591,605
2468,594,643
2450,597,682
7378,1822,2187
2472,591,525
2460,595,564
2442,597,602
2430,601,642
2411,604,679
7260,1844,2178
2427,597,523
2418,601,562
2399,603,599
2381,606,637
2370,611,676
7149,1868,2170
2379,601,520
2380,608,561
2361,611,598
2347,614,636
2329,617,672
7052,1894,2165
2340,608,519
2335,613,558
2321,617,595
2303,619,631
2291,623,669
6937,1913,2153
2303,614,518
2297,619,556
2282,622,592
2268,626,628
2245,627,663
6833,1934,2143
