x,y,z
0,0,0
4986,21,-115
2604,14,-19
2446,16,20
2449,18,58
2387,21,94
2389,24,-92
2385,26,-54
2359,29,-16
2222,30,18
2259,33,54
2379,37,94
0,0,0
2499,45,-56
2609,50,-18
2517,51,21
2549,55,62
2565,58,102
2652,64,-101
2553,64,-57
2542,67,-17
2546,70,22
2571,73,62
2603,77,104
2649,83,-101
2612,84,-58
2613,87,-17
2609,90,22
2607,92,63
2600,95,104
2648,101,-101
2624,103,-59
2623,106,-18
2614,108,22
2613,111,63
2605,114,103
2610,118,-100
2608,121,-59
2616,124,-19
2623,127,21
2581,128,61
2590,131,102
2543,133,-98
2550,136,-59
2567,140,-19
2594,144,20
2572,145,60
2634,151,103
2344,139,-92
2349,142,-55
2610,160,-21
2627,164,19
2624,166,60
2639,170,101
2235,148,-89
2234,150,-54
2619,179,-22
2709,188,18
2635,185,59
2633,188,99
2225,164,-90
2227,166,-55
2689,203,-25
2712,207,16
2640,204,57
2632,206,97
2296,185,-95
2228,181,-57
2675,220,-27
2714,226,14
2642,223,54
2637,225,95
2158,189,-91
2193,194,-58
2649,237,-29
2689,243,11
2708,247,53
2646,244,93
2082,197,-90
2175,208,-60
2493,241,-30
2697,263,8
2702,266,50
2659,264,91
2075,211,-92
2149,220,-62
2414,250,-32
2690,281,5
2705,285,47
2660,283,88
2142,233,-98
2136,234,-65
2313,256,-34
2692,300,1
2701,303,43
2665,302,84
