x,y,z
3035,501,-11
3052,502,35
3056,500,83
3058,499,131
3066,499,180
3075,499,229
3107,492,-20
3116,492,28
3009,473,74
3082,482,124
3133,488,175
3141,488,225
3154,479,-28
2996,453,19
3095,466,68
2844,426,107
2726,407,145
2718,404,187
2705,393,-31
2723,393,10
2721,391,53
2719,389,95
2726,388,138
2747,390,182
2377,329,-33
2717,374,4
2715,372,46
2707,369,88
2719,369,131
2746,371,175
2297,303,-37
2720,356,-2
2718,354,40
2706,350,82
2721,350,125
2670,342,164
2208,276,-40
2722,338,-8
2712,335,34
2705,332,76
2729,333,119
2671,324,158
2187,259,-45
2725,320,-13
2707,316,28
2709,314,70
2731,314,113
2666,305,152
2160,241,-48
2725,302,-19
2711,298,23
2704,295,65
2726,295,108
2656,286,146
2147,225,-52
2645,275,-23
2715,280,17
2702,276,59
2652,269,100
2647,266,141
2156,211,-56
2575,250,-27
2714,261,13
2705,258,55
2651,251,95
2639,247,136
2160,197,-60
2393,216,-29
2636,236,8
2647,234,49
2646,232,90
2646,230,131
2220,187,-65
2298,192,-31
2630,217,4
2645,216,45
2631,212,86
2646,211,127
2213,172,-68
2261,173,-34
2639,200,0
2628,196,41
2623,194,82
2643,193,123
2215,156,-71
2265,158,-37
2630,181,-2
2629,178,38
2614,175,78
2631,173,119
2264,144,-75
2292,144,-40
2626,162,-5
2623,159,34
2620,157,75
2624,154,116
