x,y,z
4721,2170,1554
4728,2198,1651
4723,2222,1747
4723,2251,1847
4722,2281,1949
4629,2268,2014
4727,2205,1558
4736,2234,1657
4731,2258,1753
4727,2285,1851
4727,2316,1955
4616,2294,2013
4738,2241,1563
4738,2267,1659
4734,2292,1756
4738,2323,1858
4732,2352,1960
4611,2324,2013
4735,2271,1564
4745,2302,1663
4744,2329,1761
4738,2356,1860
4742,2389,1966
4599,2350,2011
4745,2307,1567
4752,2336,1666
4749,2363,1764
4748,2392,1865
4743,2422,1968
4595,2380,2011
4755,2343,1570
4761,2372,1669
4748,2394,1764
4752,2426,1868
4744,2454,1970
4589,2408,2010
4752,2372,1568
4763,2403,1669
4760,2430,1768
4747,2454,1866
4753,2490,1974
4587,2437,2010
4763,2407,1570
4772,2438,1671
4769,2464,1770
4759,2490,1870
4756,2522,1975
4592,2469,2012
4777,2443,1573
4775,2468,1670
4774,2497,1771
4771,2526,1873
4764,2556,1977
4593,2500,2012
4777,2472,1570
4780,2500,1669
4778,2528,1770
4776,2559,1873
4763,2586,1975
4590,2527,2009
4787,2505,1570
4788,2532,1669
4780,2558,1767
4777,2588,1871
4769,2617,1974
4600,2561,2012
4793,2536,1568
4791,2562,1666
4785,2588,1765
4780,2617,1868
4780,2652,1976
4608,2592,2012
4792,2562,1563
4798,2592,1664
4789,2617,1763
4784,2647,1866
4783,2681,1973
4616,2624,2012
4804,2594,1561
4806,2623,1661
4792,2645,1759
4796,2680,1866
4789,2711,1971
4631,2658,2015
4808,2622,1556
4800,2645,1653
4796,2673,1754
4800,2708,1862
4798,2742,1969
4641,2689,2014
4812,2649,1551
4813,2677,1651
4806,2704,1752
4800,2732,1855
4799,2768,1964
4660,2725,2016
