x,y,z
1714,-942,614
1783,-989,680
1774,-995,718
1763,-999,757
1777,-1019,807
4159,-2418,1998
1715,-937,619
1793,-988,687
1779,-991,724
1767,-995,762
1781,-1015,813
4153,-2398,2004
1716,-931,623
1792,-981,691
1776,-982,727
1773,-991,769
1781,-1008,816
4135,-2371,2003
1717,-924,627
1793,-974,695
1779,-976,731
1776,-985,773
1788,-1004,823
4115,-2341,2000
1724,-921,633
1800,-970,701
1779,-969,735
1785,-982,780
1791,-997,827
4104,-2316,2002
1734,-919,639
1797,-960,703
1785,-964,740
1784,-974,782
1807,-998,837
4097,-2293,2003
1735,-911,642
1800,-954,707
1785,-955,742
1787,-967,786
1766,-967,820
4071,-2258,1996
1735,-903,645
1805,-948,711
1788,-949,746
1788,-959,789
4293,-2330,2000
4057,-2230,1993
1743,-899,650
1813,-943,716
1793,-942,750
1794,-953,793
4198,-2257,1959
4048,-2204,1992
1747,-892,653
1807,-931,716
1797,-935,753
1799,-946,797
4243,-2258,1983
4044,-2179,1993
1746,-883,655
1834,-935,729
1805,-930,758
1802,-938,799
4245,-2235,1986
4039,-2154,1992
1750,-875,658
1823,-920,725
1808,-921,761
1808,-931,803
4252,-2215,1992
4037,-2130,1992
1761,-871,663
1828,-912,729
1809,-912,762
1809,-921,804
4275,-2202,2003
4039,-2107,1993
1765,-863,665
1827,-902,729
1820,-907,767
1814,-913,807
4285,-2182,2008
4037,-2081,1992
1841,-890,695
1835,-895,733
1821,-897,768
1824,-908,811
4288,-2158,2009
4036,-2056,1991
1846,-882,697
1856,-894,741
1834,-892,773
1827,-898,812
4294,-2134,2011
4043,-2034,1993
