x,y,z
2119,251,-458
2160,257,-431
2077,248,-381
2139,256,-357
2143,258,-323
2162,261,-291
2085,252,-466
2194,266,-453
2138,260,-406
2081,255,-361
2149,264,-338
2150,265,-304
2163,267,-499
2154,267,-460
2153,268,-424
2075,259,-375
2142,268,-352
2244,283,-332
2341,295,-557
2098,265,-463
2216,281,-452
2107,268,-395
2105,269,-360
2337,300,-362
2346,301,-575
2145,276,-489
2158,279,-456
2153,279,-419
2080,270,-370
2469,322,-399
2350,307,-593
2368,310,-557
2110,277,-461
2204,290,-444
2082,275,-385
2150,285,-363
2261,300,-588
2366,315,-574
2128,284,-480
2173,291,-453
2175,292,-418
2095,282,-368
2126,287,-569
2371,321,-593
2362,320,-550
2125,289,-459
2165,295,-431
2092,286,-382
2149,294,-591
2331,320,-600
2376,327,-571
2111,291,-471
2164,299,-446
2144,297,-406
2142,297,-605
2224,309,-589
2382,332,-590
2300,321,-530
2138,299,-456
2209,310,-434
2150,302,-624
2195,309,-598
2370,334,-604
2373,335,-564
2111,299,-465
2148,305,-437
2275,324,-678
2314,330,-648
2267,324,-595
2387,341,-585
2192,314,-499
2150,309,-453
2323,334,-711
2452,353,-706
2215,320,-598
2393,346,-604
2378,344,-559
2116,307,-461
2323,338,-729
2401,349,-709
2275,332,-631
2298,335,-597
2385,349,-578
2153,315,-484
2303,338,-741
2343,344,-710
2424,357,-691
2222,327,-594
2400,354,-599
2403,355,-558
2213,328,-729
2323,344,-722
2479,368,-726
2231,331,-613
2318,345,-596
2403,358,-576
