x,y,z
2081,1051,-846
2162,1077,-831
2152,1059,-782
2148,1045,-737
2148,1033,-694
2150,1024,-652
2084,1037,-845
2158,1060,-829
2150,1043,-780
2146,1029,-735
2144,1017,-691
2146,1007,-650
2087,1023,-845
2154,1042,-826
2153,1029,-780
2148,1014,-735
2144,1001,-691
2145,991,-649
2095,1011,-846
2151,1025,-823
2146,1010,-776
2141,996,-731
2141,985,-688
2140,974,-647
2099,998,-846
2153,1010,-822
2142,992,-773
2141,980,-729
2139,968,-686
2136,957,-644
2100,982,-844
2151,993,-818
2136,974,-769
2137,963,-726
2129,949,-681
2125,937,-639
2105,969,-843
2143,973,-813
2136,958,-766
2136,947,-723
2075,910,-662
2077,901,-623
2112,956,-843
2141,956,-810
2130,939,-762
2080,907,-702
1994,860,-634
2004,855,-599
2124,945,-844
2134,937,-804
2121,920,-756
2009,861,-676
1997,846,-633
1990,834,-593
2127,930,-842
2137,922,-802
2044,871,-725
1993,839,-668
1985,826,-626
1998,823,-593
2109,906,-832
1987,842,-742
1995,835,-705
1987,822,-663
1986,812,-624
1995,807,-589
1993,841,-782
1969,820,-732
1992,819,-700
1997,811,-663
1990,799,-623
2002,795,-589
1974,817,-771
1978,808,-732
2006,809,-702
1987,792,-656
1996,787,-621
2004,781,-586
1973,802,-766
1990,798,-732
1999,791,-696
1976,773,-649
2003,775,-620
2023,774,-588
1976,788,-764
2003,788,-733
1993,774,-690
2008,770,-656
2016,765,-620
2027,761,-586
1984,776,-762
2005,773,-730
2022,770,-696
2019,759,-656
2035,757,-622
2028,746,-583
